season,driver,race_name,round,circuit_type,team,finishing_position,race_status,avg_race_pace,clean_air_avg_race_pace,grid_avg_race_pace,pace_delta_to_grid,pace_zscore_vs_grid,pace_score_vs_grid,pace_score_0_100,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,OCO,Sakhir,1,Permanent,Alpine,17.0,Lapped,98.71881818181818,98.61933922077925,98.02803177789802,0.690786403920157,0.7416722393200834,-0.7416722393200834,15.000000000000002,325.0,19.333333333333332,16.0,5.0,11.0,18.333333333333332,1,0,2,0.2320166666666587,,-0.17379320930531433,2.548000000000002,,-19.8555,65.34507058352166,195.84697729782718,0.4909090909090909,3.7224743589743583,-0.09947896103892617
2024,PER,Sakhir,1,Permanent,Red Bull,2.0,Finished,96.91332142857144,97.00218993506495,98.02803177789802,-1.114710349326586,-1.1968239622068175,1.1968239622068175,90.0,331.0,18.666666666666668,5.0,11.0,-6.0,18.666666666666668,2,0,1,-0.016975324675321646,,-0.1680126086956502,-8.163000000000004,,-18.259,65.26617966272809,199.02018923313153,0.21428571428571427,11.265176226551228,0.08886850649351175
2024,PIA,Sakhir,1,Permanent,McLaren,8.0,Finished,97.46966071428571,97.46022835978836,98.02803177789802,-0.5583710636123129,-0.5995027041220501,0.5995027041220501,60.0,326.0,19.0,12.0,8.0,4.0,18.666666666666668,1,0,2,0.1213090909090909,,-0.2104181253529097,2.3569999999999993,,-21.630499999999998,62.79860904723506,198.21552676048736,0.44642857142857145,2.9427364953886688,-0.009432354497349138
2024,RIC,Sakhir,1,Permanent,RB,13.0,Lapped,98.32785454545454,102.69879772727273,98.02803177789802,0.2998227675565204,0.3219088015497356,-0.3219088015497356,40.0,329.0,19.333333333333332,11.0,5.0,6.0,18.333333333333332,2,0,1,-0.01893081918081739,,-0.1891146245059272,-8.334499999999998,,-18.813,62.444908734383304,196.09561213629658,0.7818181818181819,2.2147045454545453,4.370943181818191
2024,RUS,Sakhir,1,Permanent,Mercedes,5.0,Finished,97.36253571428571,96.6656277056277,98.02803177789802,-0.6654960636123093,-0.7145189206924394,0.7145189206924394,65.0,325.0,20.666666666666668,16.0,1.0,15.0,18.666666666666668,1,0,2,0.2669575757575836,,-0.21238647259173604,3.879999999999995,,-19.940999999999995,64.56872698392205,198.6178666916021,0.30357142857142855,5.503857692307693,-0.6969080086580135
2024,SAI,Sakhir,1,Permanent,Ferrari,3.0,Finished,96.95057142857142,97.26224330357142,98.02803177789802,-1.0774603493266,-1.1568299919174776,1.1568299919174776,85.0,332.0,17.333333333333332,3.0,16.0,-13.0,18.666666666666668,1,0,2,0.0870164835164891,,-0.21355942970073305,2.516999999999996,,-19.122,67.71945230093048,199.82108295458212,0.625,3.0927388167388163,0.3116718750000018
2024,SAR,Sakhir,1,Permanent,Williams,20.0,Lapped,100.36325925925928,109.68831481481483,98.02803177789802,2.335227481361258,2.5072488190187205,-2.5072488190187205,0.0,326.0,0.0,12.0,19.0,-7.0,13.5,2,0,2,1.9224154761904768,,-0.7265264438863495,19.653000000000013,,-26.8335,61.76518455777087,192.38261177076797,0.14814814814814814,37.36623055555555,9.32505555555555
2024,STR,Sakhir,1,Permanent,Aston Martin,10.0,Finished,97.99542857142858,97.2932,98.02803177789802,-0.03260320646944592,-0.03500487707051612,0.03500487707051612,50.0,332.0,19.0,3.0,8.0,-5.0,18.666666666666668,1,0,2,0.3950000000000029,,-0.1739372422746976,4.125,,-18.205000000000005,62.27086439122179,197.0525154239301,0.5535714285714286,5.025576851851852,-0.7022285714285772
2024,TSU,Sakhir,1,Permanent,RB,14.0,Lapped,98.37707272727273,102.37252380952383,98.02803177789802,0.34904094937471086,0.3747525733975955,-0.3747525733975955,25.0,330.0,20.0,7.0,3.0,4.0,18.333333333333332,1,0,2,0.1175879120879128,,-0.2291651193200402,2.4490000000000123,,-19.3485,62.68736157051154,196.03149671213401,0.8727272727272727,2.0481327228327233,3.995451082251094
2024,VER,Sakhir,1,Permanent,Red Bull,1.0,Finished,96.56175,,98.02803177789802,-1.4662817778980184,-1.5742934190892859,1.5742934190892859,95.0,324.0,20.333333333333332,19.0,2.0,17.0,18.666666666666668,2,0,1,-0.09575866320212215,,-0.2216954887218049,-8.960999999999999,,-18.620000000000005,64.6971386648956,200.01541598721164,1.0,0.0,
2024,ZHO,Sakhir,1,Permanent,Sauber,11.0,Lapped,98.30363636363637,98.40886524822696,98.02803177789802,0.2756045857383498,0.2959066205001219,-0.2959066205001219,44.99999999999999,331.0,18.0,5.0,13.0,-8.0,18.333333333333332,1,0,2,0.342619047619043,,-0.18131524356868783,2.929000000000002,,-19.198,64.5434723412443,196.64609404010903,0.36363636363636365,3.88073544973545,0.10522888459058777
2024,ALB,Jeddah,2,Street,Williams,11.0,Finished,98.5306326530612,92.816375,98.0130720998926,0.5175605531686074,0.5536354309514445,-0.5536354309514445,31.57894736842105,344.0,35.5,1.0,11.0,-10.0,24.5,0,1,1,,4.865999999999994,-0.5170465116279077,,34.06,-87.676,66.47865400867732,222.90895172198302,0.8367346938775511,1.230029069767442,-5.71425765306121
