season,race_name,team,driver,lap_number,stint_index,lap_time,track_status,interval_to_car_ahead,in_traffic
2024,Yas Marina Circuit,Alpine,DOO,24,2,89.815,Green Flag,0.547,True
2024,Yas Marina Circuit,Alpine,DOO,25,2,89.949,Green Flag,2.372,True
2024,Yas Marina Circuit,Alpine,DOO,26,2,90.411,Green Flag,2.939,True
2024,Yas Marina Circuit,Alpine,DOO,27,2,90.173,Green Flag,3.159,False
2024,Yas Marina Circuit,Alpine,DOO,28,2,90.089,Green Flag,3.811,False
2024,Yas Marina Circuit,Alpine,DOO,29,2,90.212,Green Flag,4.275,False
2024,Yas Marina Circuit,Alpine,DOO,30,2,90.119,Green Flag,4.823,False
2024,Yas Marina Circuit,Alpine,DOO,31,2,90.072,Green Flag,5.34,False
2024,Yas Marina Circuit,Alpine,DOO,32,2,90.404,Green Flag,5.799,False
2024,Yas Marina Circuit,Alpine,DOO,33,2,90.131,Green Flag,6.093,False
2024,Yas Marina Circuit,Alpine,DOO,34,2,90.025,Green Flag,6.638,False
2024,Yas Marina Circuit,Alpine,DOO,35,2,89.713,Green Flag,6.795,False
2024,Yas Marina Circuit,Alpine,DOO,36,2,89.449,Green Flag,7.052,False
2024,Yas Marina Circuit,Alpine,DOO,37,2,89.495,Green Flag,7.088,False
2024,Yas Marina Circuit,Alpine,DOO,38,2,89.501,Green Flag,2.28,True
2024,Yas Marina Circuit,Alpine,DOO,39,2,90.663,Green Flag,3.186,False
2024,Yas Marina Circuit,Alpine,DOO,40,2,90.987,Green Flag,0.339,True
2024,Yas Marina Circuit,Alpine,DOO,41,2,90.023,Green Flag,1.746,True
2024,Yas Marina Circuit,Alpine,DOO,42,2,89.592,Green Flag,2.647,True
2024,Yas Marina Circuit,Alpine,DOO,43,2,91.232,Green Flag,3.481,False
2024,Yas Marina Circuit,Alpine,DOO,44,2,89.753,Green Flag,6.18,False
2024,Yas Marina Circuit,Alpine,DOO,45,2,89.493,Green Flag,6.897,False
2024,Yas Marina Circuit,Alpine,DOO,46,2,92.136,Green Flag,9.542,False
2024,Yas Marina Circuit,Alpine,DOO,47,2,89.753,Green Flag,11.053,False
2024,Yas Marina Circuit,Alpine,DOO,48,2,89.454,Green Flag,11.894,False
2024,Yas Marina Circuit,Alpine,DOO,49,2,89.617,Green Flag,10.914,False
2024,Yas Marina Circuit,Alpine,DOO,50,2,90.537,Green Flag,12.192,False
2024,Yas Marina Circuit,Alpine,DOO,51,2,90.38,Green Flag,13.254,False
2024,Yas Marina Circuit,Alpine,DOO,52,2,89.582,Green Flag,1.809,True
2024,Yas Marina Circuit,Alpine,DOO,53,2,89.717,Green Flag,3.06,False
2024,Yas Marina Circuit,Alpine,DOO,54,2,89.539,Green Flag,4.497,False
2024,Yas Marina Circuit,Alpine,DOO,55,2,89.647,Green Flag,5.834,False
2024,Yas Marina Circuit,Alpine,DOO,56,2,89.121,Green Flag,7.386,False
2024,Yas Marina Circuit,Alpine,DOO,57,2,89.566,Green Flag,8.612,False
2024,Yas Marina Circuit,Haas,HUL,2,1,109.887,Green Flag,1.941,True
2024,Yas Marina Circuit,Haas,HUL,3,1,102.689,Green Flag,0.702,True
2024,Yas Marina Circuit,Haas,HUL,4,1,89.348,Green Flag,0.677,True
2024,Yas Marina Circuit,Haas,HUL,5,1,89.968,Green Flag,0.741,True
2024,Yas Marina Circuit,Haas,HUL,6,1,89.787,Green Flag,0.724,True
2024,Yas Marina Circuit,Haas,HUL,7,1,89.76,Green Flag,0.97,True
2024,Yas Marina Circuit,Haas,HUL,8,1,90.089,Green Flag,0.765,True
2024,Yas Marina Circuit,Haas,HUL,9,1,89.959,Green Flag,0.789,True
2024,Yas Marina Circuit,Haas,HUL,10,1,90.401,Green Flag,1.11,True
2024,Yas Marina Circuit,Haas,HUL,11,1,90.744,Green Flag,1.695,True
2024,Yas Marina Circuit,Haas,HUL,12,1,91.288,Green Flag,2.21,True
2024,Yas Marina Circuit,Haas,HUL,13,1,92.49,Green Flag,1.594,True
2024,Yas Marina Circuit,Haas,HUL,14,2,109.649,Green Flag,4.961,False
2024,Yas Marina Circuit,Haas,HUL,15,2,89.786,Green Flag,3.211,False
2024,Yas Marina Circuit,Haas,HUL,16,2,89.985,Green Flag,1.891,True
2024,Yas Marina Circuit,Haas,HUL,17,2,89.152,Green Flag,0.479,True
2024,Yas Marina Circuit,Haas,HUL,18,2,89.806,Green Flag,1.135,True
2024,Yas Marina Circuit,Haas,HUL,19,2,89.496,Green Flag,2.657,True
2024,Yas Marina Circuit,Haas,HUL,20,2,89.872,Green Flag,3.043,False
2024,Yas Marina Circuit,Haas,HUL,21,2,89.891,Green Flag,1.075,True
2024,Yas Marina Circuit,Haas,HUL,22,2,90.1,Green Flag,2.435,True
2024,Yas Marina Circuit,Haas,HUL,23,2,89.987,Green Flag,1.844,True
2024,Yas Marina Circuit,Haas,HUL,24,2,90.006,Green Flag,1.782,True
2024,Yas Marina Circuit,Haas,HUL,25,2,90.113,Green Flag,1.684,True
2024,Yas Marina Circuit,Haas,HUL,26,2,89.715,Green Flag,1.94,True
2024,Yas Marina Circuit,Haas,HUL,27,2,89.808,Green Flag,1.479,True
2024,Yas Marina Circuit,Haas,HUL,28,2,89.572,Green Flag,1.308,True
2024,Yas Marina Circuit,Haas,HUL,29,2,89.784,Green Flag,1.538,True
2024,Yas Marina Circuit,Haas,HUL,30,2,89.322,Green Flag,1.589,True
2024,Yas Marina Circuit,Haas,HUL,31,2,89.727,Green Flag,1.931,True
2024,Yas Marina Circuit,Haas,HUL,32,2,89.676,Green Flag,2.023,True
2024,Yas Marina Circuit,Haas,HUL,33,2,89.331,Green Flag,1.74,True
2024,Yas Marina Circuit,Haas,HUL,34,2,89.535,Green Flag,1.843,True
2024,Yas Marina Circuit,Haas,HUL,35,2,89.358,Green Flag,1.77,True
2024,Yas Marina Circuit,Haas,HUL,36,2,89.457,Green Flag,1.752,True
2024,Yas Marina Circuit,Haas,HUL,37,2,89.277,Green Flag,1.784,True
2024,Yas Marina Circuit,Haas,HUL,38,2,89.682,Green Flag,2.092,True
2024,Yas Marina Circuit,Haas,HUL,39,2,89.234,Green Flag,1.991,True
2024,Yas Marina Circuit,Haas,HUL,40,2,90.404,Green Flag,0.559,True
2024,Yas Marina Circuit,Haas,HUL,41,2,89.416,Green Flag,2.075,True
2024,Yas Marina Circuit,Haas,HUL,42,2,89.379,Green Flag,2.512,True
2024,Yas Marina Circuit,Haas,HUL,43,2,90.47,Green Flag,0.622,True
2024,Yas Marina Circuit,Haas,HUL,44,2,89.595,Green Flag,2.107,True
2024,Yas Marina Circuit,Haas,HUL,45,2,89.756,Green Flag,3.226,False
2024,Yas Marina Circuit,Haas,HUL,46,2,89.592,Green Flag,3.046,False
2024,Yas Marina Circuit,Haas,HUL,47,2,89.331,Green Flag,2.74,True
2024,Yas Marina Circuit,Haas,HUL,48,2,89.573,Green Flag,2.686,True
2024,Yas Marina Circuit,Haas,HUL,49,2,89.359,Green Flag,2.648,True
2024,Yas Marina Circuit,Haas,HUL,50,2,89.595,Green Flag,2.771,True
2024,Yas Marina Circuit,Haas,HUL,51,2,89.448,Green Flag,2.671,True
2024,Yas Marina Circuit,Haas,HUL,52,2,89.518,Green Flag,2.466,True
2024,Yas Marina Circuit,Haas,HUL,53,2,90.107,Green Flag,2.482,True
2024,Yas Marina Circuit,Haas,HUL,54,2,89.819,Green Flag,3.027,False
2024,Yas Marina Circuit,Haas,HUL,55,2,89.939,Green Flag,3.146,False
2024,Yas Marina Circuit,Haas,HUL,56,2,89.991,Green Flag,3.398,False
2024,Yas Marina Circuit,Haas,HUL,57,2,90.284,Green Flag,3.694,False
2024,Yas Marina Circuit,Haas,HUL,58,2,90.04,Green Flag,3.821,False
2024,Yas Marina Circuit,Williams,ALB,2,1,120.191,Green Flag,0.675,True
2024,Yas Marina Circuit,Williams,ALB,3,1,95.776,Green Flag,0.746,True
2024,Yas Marina Circuit,Williams,ALB,4,1,90.06,Green Flag,0.634,True
2024,Yas Marina Circuit,Williams,ALB,5,1,90.369,Green Flag,0.636,True
2024,Yas Marina Circuit,Williams,ALB,6,1,90.815,Green Flag,0.546,True
2024,Yas Marina Circuit,Williams,ALB,7,1,90.317,Green Flag,1.265,True
2024,Yas Marina Circuit,Williams,ALB,8,1,90.705,Green Flag,1.462,True
2024,Yas Marina Circuit,Williams,ALB,9,1,90.469,Green Flag,1.537,True
2024,Yas Marina Circuit,Williams,ALB,10,1,90.748,Green Flag,1.817,True
2024,Yas Marina Circuit,Williams,ALB,11,1,90.758,Green Flag,1.775,True
2024,Yas Marina Circuit,Williams,ALB,12,1,92.201,Green Flag,1.722,True
2024,Yas Marina Circuit,Williams,ALB,13,2,109.973,Green Flag,0.019,True
2024,Yas Marina Circuit,Williams,ALB,14,2,89.897,Green Flag,4.106,False
2024,Yas Marina Circuit,Williams,ALB,15,2,89.994,Green Flag,3.904,False
2024,Yas Marina Circuit,Williams,ALB,16,2,89.927,Green Flag,3.887,False
2024,Yas Marina Circuit,Williams,ALB,17,2,89.711,Green Flag,3.838,False
2024,Yas Marina Circuit,Williams,ALB,18,2,89.854,Green Flag,3.806,False
2024,Yas Marina Circuit,Williams,ALB,19,2,90.012,Green Flag,3.826,False
2024,Yas Marina Circuit,Williams,ALB,20,2,90.183,Green Flag,3.099,False
2024,Yas Marina Circuit,Williams,ALB,21,2,90.23,Green Flag,3.191,False
2024,Yas Marina Circuit,Williams,ALB,22,2,90.183,Green Flag,3.433,False
2024,Yas Marina Circuit,Williams,ALB,23,2,89.987,Green Flag,3.039,False
2024,Yas Marina Circuit,Williams,ALB,24,2,89.99,Green Flag,2.654,True
2024,Yas Marina Circuit,Williams,ALB,25,2,90.095,Green Flag,2.349,True
2024,Yas Marina Circuit,Williams,ALB,26,2,90.197,Green Flag,2.005,True
2024,Yas Marina Circuit,Williams,ALB,27,2,90.326,Green Flag,1.681,True
2024,Yas Marina Circuit,Williams,ALB,28,2,90.058,Green Flag,1.353,True
2024,Yas Marina Circuit,Williams,ALB,29,2,90.082,Green Flag,1.022,True
2024,Yas Marina Circuit,Williams,ALB,30,2,89.835,Green Flag,0.833,True
2024,Yas Marina Circuit,Williams,ALB,31,2,90.108,Green Flag,2.147,True
2024,Yas Marina Circuit,Williams,ALB,32,2,89.837,Green Flag,1.734,True
2024,Yas Marina Circuit,Williams,ALB,33,2,89.712,Green Flag,5.634,False
2024,Yas Marina Circuit,Williams,ALB,34,2,89.768,Green Flag,7.185,False
2024,Yas Marina Circuit,Williams,ALB,35,2,89.683,Green Flag,8.522,False
2024,Yas Marina Circuit,Williams,ALB,36,2,89.539,Green Flag,8.264,False
2024,Yas Marina Circuit,Williams,ALB,37,2,89.576,Green Flag,7.607,False
2024,Yas Marina Circuit,Williams,ALB,38,2,89.589,Green Flag,11.164,False
2024,Yas Marina Circuit,Williams,ALB,39,2,89.536,Green Flag,12.339,False
2024,Yas Marina Circuit,Williams,ALB,40,2,89.549,Green Flag,13.654,False
2024,Yas Marina Circuit,Williams,ALB,41,2,89.471,Green Flag,14.793,False
2024,Yas Marina Circuit,Williams,ALB,42,2,89.615,Green Flag,16.111,False
2024,Yas Marina Circuit,Williams,ALB,43,2,89.696,Green Flag,17.174,False
2024,Yas Marina Circuit,Williams,ALB,44,2,89.622,Green Flag,16.979,False
2024,Yas Marina Circuit,Williams,ALB,45,2,89.475,Green Flag,16.877,False
2024,Yas Marina Circuit,Williams,ALB,46,2,89.438,Green Flag,16.532,False
2024,Yas Marina Circuit,Williams,ALB,47,2,89.471,Green Flag,16.614,False
2024,Yas Marina Circuit,Williams,ALB,48,2,90.058,Green Flag,17.019,False
2024,Yas Marina Circuit,Williams,ALB,49,2,89.944,Green Flag,17.608,False
2024,Yas Marina Circuit,Williams,ALB,50,2,89.699,Green Flag,17.811,False
2024,Yas Marina Circuit,Williams,ALB,51,2,90.973,Green Flag,18.257,False
2024,Yas Marina Circuit,Williams,ALB,52,2,90.136,Green Flag,2.511,True
2024,Yas Marina Circuit,Williams,ALB,53,2,91.212,Green Flag,0.904,True
2024,Yas Marina Circuit,Williams,ALB,54,2,91.529,Green Flag,4.958,False
2024,Yas Marina Circuit,Williams,ALB,55,2,90.406,Green Flag,7.489,False
2024,Yas Marina Circuit,Williams,ALB,56,2,91.909,Green Flag,11.507,False
2024,Yas Marina Circuit,Williams,ALB,57,2,90.858,Green Flag,14.077,False
2024,Yas Marina Circuit,RB,LAW,2,1,114.148,Green Flag,2.497,True
2024,Yas Marina Circuit,RB,LAW,3,1,100.324,Green Flag,1.76,True
2024,Yas Marina Circuit,RB,LAW,4,1,89.738,Green Flag,1.083,True
2024,Yas Marina Circuit,RB,LAW,5,1,89.869,Green Flag,1.502,True
2024,Yas Marina Circuit,RB,LAW,6,1,90.563,Green Flag,1.796,True
2024,Yas Marina Circuit,RB,LAW,7,1,90.264,Green Flag,1.797,True
2024,Yas Marina Circuit,RB,LAW,8,1,90.345,Green Flag,1.72,True
2024,Yas Marina Circuit,RB,LAW,9,1,90.303,Green Flag,1.36,True
2024,Yas Marina Circuit,RB,LAW,10,1,90.759,Green Flag,1.155,True
2024,Yas Marina Circuit,RB,LAW,11,1,90.989,Green Flag,0.252,True
2024,Yas Marina Circuit,RB,LAW,12,1,91.887,Green Flag,3.231,False
2024,Yas Marina Circuit,RB,LAW,13,1,91.234,Green Flag,1.754,True
2024,Yas Marina Circuit,RB,LAW,14,1,90.795,Green Flag,2.328,True
2024,Yas Marina Circuit,RB,LAW,15,1,90.46,Green Flag,3.239,False
2024,Yas Marina Circuit,RB,LAW,16,1,90.62,Green Flag,3.827,False
2024,Yas Marina Circuit,RB,LAW,17,1,90.556,Green Flag,4.612,False
2024,Yas Marina Circuit,RB,LAW,18,1,90.723,Green Flag,5.578,False
2024,Yas Marina Circuit,RB,LAW,19,1,90.896,Green Flag,6.565,False
2024,Yas Marina Circuit,RB,LAW,20,1,90.725,Green Flag,7.494,False
2024,Yas Marina Circuit,RB,LAW,21,1,90.796,Green Flag,8.493,False
2024,Yas Marina Circuit,RB,LAW,22,1,91.167,Green Flag,9.757,False
2024,Yas Marina Circuit,RB,LAW,23,1,94.497,Green Flag,0.526,True
2024,Yas Marina Circuit,RB,LAW,24,2,116.467,Green Flag,7.861,False
2024,Yas Marina Circuit,RB,LAW,25,3,110.532,Green Flag,18.813,False
2024,Yas Marina Circuit,RB,LAW,26,3,89.611,Green Flag,16.685,False
2024,Yas Marina Circuit,RB,LAW,27,3,89.637,Green Flag,15.139,False
2024,Yas Marina Circuit,RB,LAW,28,3,89.585,Green Flag,14.156,False
2024,Yas Marina Circuit,RB,LAW,29,3,92.322,Green Flag,12.52,False
2024,Yas Marina Circuit,RB,LAW,30,4,123.413,Green Flag,46.256,False
2024,Yas Marina Circuit,RB,LAW,31,4,89.599,Green Flag,13.647,False
2024,Yas Marina Circuit,RB,LAW,32,4,89.434,Green Flag,13.942,False
2024,Yas Marina Circuit,RB,LAW,33,4,89.25,Green Flag,15.262,False
2024,Yas Marina Circuit,RB,LAW,34,4,89.315,Green Flag,15.035,False
2024,Yas Marina Circuit,RB,LAW,35,4,89.143,Green Flag,15.029,False
2024,Yas Marina Circuit,RB,LAW,36,4,89.307,Green Flag,14.743,False
2024,Yas Marina Circuit,RB,LAW,37,4,89.562,Green Flag,14.854,False
2024,Yas Marina Circuit,RB,LAW,38,4,89.492,Green Flag,15.594,False
2024,Yas Marina Circuit,RB,LAW,39,4,89.459,Green Flag,16.555,False
2024,Yas Marina Circuit,RB,LAW,40,4,89.195,Green Flag,17.019,False
2024,Yas Marina Circuit,RB,LAW,41,4,89.079,Green Flag,17.25,False
2024,Yas Marina Circuit,RB,LAW,42,4,88.994,Green Flag,17.437,False
2024,Yas Marina Circuit,RB,LAW,43,4,91.416,Green Flag,17.472,False
2024,Yas Marina Circuit,RB,LAW,44,4,89.297,Green Flag,19.917,False
2024,Yas Marina Circuit,RB,LAW,45,4,89.188,Green Flag,17.63,False
2024,Yas Marina Circuit,RB,LAW,46,4,89.048,Green Flag,17.463,False
2024,Yas Marina Circuit,RB,LAW,47,4,91.416,Green Flag,16.034,False
2024,Yas Marina Circuit,RB,LAW,48,4,89.587,Green Flag,17.441,False
2024,Yas Marina Circuit,RB,LAW,49,4,89.558,Green Flag,16.643,False
2024,Yas Marina Circuit,RB,LAW,50,4,88.851,Green Flag,14.63,False
2024,Yas Marina Circuit,RB,LAW,51,4,88.96,Green Flag,13.562,False
2024,Yas Marina Circuit,RB,LAW,52,4,88.751,Green Flag,12.198,False
2024,Yas Marina Circuit,RB,LAW,53,4,88.803,Green Flag,10.916,False
2024,Yas Marina Circuit,RB,LAW,54,4,88.819,Green Flag,9.545,False
2024,Yas Marina Circuit,RB,LAW,55,4,89.184,Green Flag,7.5,False
2024,Yas Marina Circuit,Ferrari,LEC,2,1,113.013,Green Flag,2.094,True
2024,Yas Marina Circuit,Ferrari,LEC,3,1,99.656,Green Flag,0.826,True
2024,Yas Marina Circuit,Ferrari,LEC,4,1,89.273,Green Flag,1.267,True
2024,Yas Marina Circuit,Ferrari,LEC,5,1,89.753,Green Flag,0.75,True
2024,Yas Marina Circuit,Ferrari,LEC,6,1,89.997,Green Flag,0.852,True
2024,Yas Marina Circuit,Ferrari,LEC,7,1,89.538,Green Flag,1.274,True
2024,Yas Marina Circuit,Ferrari,LEC,8,1,89.784,Green Flag,1.247,True
2024,Yas Marina Circuit,Ferrari,LEC,9,1,89.913,Green Flag,0.607,True
2024,Yas Marina Circuit,Ferrari,LEC,10,1,90.008,Green Flag,1.326,True
2024,Yas Marina Circuit,Ferrari,LEC,11,1,90.268,Green Flag,0.806,True
2024,Yas Marina Circuit,Ferrari,LEC,12,1,89.507,Green Flag,0.482,True
2024,Yas Marina Circuit,Ferrari,LEC,13,1,89.834,Green Flag,2.182,True
2024,Yas Marina Circuit,Ferrari,LEC,14,1,89.516,Green Flag,1.978,True
2024,Yas Marina Circuit,Ferrari,LEC,15,1,89.675,Green Flag,1.225,True
2024,Yas Marina Circuit,Ferrari,LEC,16,1,89.82,Green Flag,1.107,True
2024,Yas Marina Circuit,Ferrari,LEC,17,1,89.57,Green Flag,0.987,True
2024,Yas Marina Circuit,Ferrari,LEC,18,1,89.841,Green Flag,0.921,True
2024,Yas Marina Circuit,Ferrari,LEC,19,1,90.082,Green Flag,0.858,True
2024,Yas Marina Circuit,Ferrari,LEC,20,1,92.189,Green Flag,1.258,True
2024,Yas Marina Circuit,Ferrari,LEC,21,2,108.662,Green Flag,2.315,True
2024,Yas Marina Circuit,Ferrari,LEC,22,2,89.802,Green Flag,1.083,True
2024,Yas Marina Circuit,Ferrari,LEC,23,2,90.437,Green Flag,0.25,True
2024,Yas Marina Circuit,Ferrari,LEC,24,2,89.185,Green Flag,12.039,False
2024,Yas Marina Circuit,Ferrari,LEC,25,2,88.912,Green Flag,11.593,False
2024,Yas Marina Circuit,Ferrari,LEC,26,2,89.084,Green Flag,10.922,False
2024,Yas Marina Circuit,Ferrari,LEC,27,2,88.873,Green Flag,9.947,False
2024,Yas Marina Circuit,Ferrari,LEC,28,2,88.443,Green Flag,9.011,False
2024,Yas Marina Circuit,Ferrari,LEC,29,2,88.56,Green Flag,7.883,False
2024,Yas Marina Circuit,Ferrari,LEC,30,2,88.609,Green Flag,6.773,False
2024,Yas Marina Circuit,Ferrari,LEC,31,2,88.485,Green Flag,5.859,False
2024,Yas Marina Circuit,Ferrari,LEC,32,2,88.536,Green Flag,4.575,False
2024,Yas Marina Circuit,Ferrari,LEC,33,2,88.518,Green Flag,3.205,False
2024,Yas Marina Circuit,Ferrari,LEC,34,2,88.536,Green Flag,2.293,True
2024,Yas Marina Circuit,Ferrari,LEC,35,2,88.312,Green Flag,20.221,False
2024,Yas Marina Circuit,Ferrari,LEC,36,2,88.09,Green Flag,20.169,False
2024,Yas Marina Circuit,Ferrari,LEC,37,2,88.305,Green Flag,19.96,False
2024,Yas Marina Circuit,Ferrari,LEC,38,2,88.189,Green Flag,20.062,False
2024,Yas Marina Circuit,Ferrari,LEC,39,2,88.135,Green Flag,20.258,False
2024,Yas Marina Circuit,Ferrari,LEC,40,2,88.565,Green Flag,20.286,False
2024,Yas Marina Circuit,Ferrari,LEC,41,2,88.403,Green Flag,20.484,False
2024,Yas Marina Circuit,Ferrari,LEC,42,2,88.49,Green Flag,20.76,False
2024,Yas Marina Circuit,Ferrari,LEC,43,2,88.571,Green Flag,21.26,False
2024,Yas Marina Circuit,Ferrari,LEC,44,2,88.743,Green Flag,21.923,False
2024,Yas Marina Circuit,Ferrari,LEC,45,2,88.312,Green Flag,22.272,False
2024,Yas Marina Circuit,Ferrari,LEC,46,2,88.303,Green Flag,22.108,False
2024,Yas Marina Circuit,Ferrari,LEC,47,2,88.252,Green Flag,21.486,False
2024,Yas Marina Circuit,Ferrari,LEC,48,2,88.171,Green Flag,21.624,False
2024,Yas Marina Circuit,Ferrari,LEC,49,2,88.36,Green Flag,21.845,False
2024,Yas Marina Circuit,Ferrari,LEC,50,2,88.213,Green Flag,22.404,False
2024,Yas Marina Circuit,Ferrari,LEC,51,2,88.018,Green Flag,22.424,False
2024,Yas Marina Circuit,Ferrari,LEC,52,2,88.455,Green Flag,22.144,False
2024,Yas Marina Circuit,Ferrari,LEC,53,2,88.518,Green Flag,22.447,False
2024,Yas Marina Circuit,Ferrari,LEC,54,2,88.47,Green Flag,22.586,False
2024,Yas Marina Circuit,Ferrari,LEC,55,2,88.387,Green Flag,23.143,False
2024,Yas Marina Circuit,Ferrari,LEC,56,2,88.22,Green Flag,23.686,False
2024,Yas Marina Circuit,Ferrari,LEC,57,2,88.296,Green Flag,23.906,False
2024,Yas Marina Circuit,Ferrari,LEC,58,2,89.918,Green Flag,25.115,False
2024,Yas Marina Circuit,RB,TSU,2,1,121.592,Green Flag,1.106,True
2024,Yas Marina Circuit,RB,TSU,3,1,94.821,Green Flag,0.418,True
2024,Yas Marina Circuit,RB,TSU,4,1,90.115,Green Flag,1.556,True
2024,Yas Marina Circuit,RB,TSU,5,1,90.343,Green Flag,1.665,True
2024,Yas Marina Circuit,RB,TSU,6,1,90.747,Green Flag,1.623,True
2024,Yas Marina Circuit,RB,TSU,7,1,90.436,Green Flag,1.351,True
2024,Yas Marina Circuit,RB,TSU,8,1,90.392,Green Flag,1.272,True
2024,Yas Marina Circuit,RB,TSU,9,1,90.656,Green Flag,1.322,True
2024,Yas Marina Circuit,RB,TSU,10,1,90.79,Green Flag,1.387,True
2024,Yas Marina Circuit,RB,TSU,11,1,90.835,Green Flag,1.396,True
2024,Yas Marina Circuit,RB,TSU,12,1,90.675,Green Flag,1.223,True
2024,Yas Marina Circuit,RB,TSU,13,1,90.727,Green Flag,4.79,False
2024,Yas Marina Circuit,RB,TSU,14,1,90.916,Green Flag,4.805,False
2024,Yas Marina Circuit,RB,TSU,15,1,90.686,Green Flag,4.872,False
2024,Yas Marina Circuit,RB,TSU,16,1,90.714,Green Flag,5.052,False
2024,Yas Marina Circuit,RB,TSU,17,1,92.003,Green Flag,0.292,True
2024,Yas Marina Circuit,RB,TSU,18,1,91.196,Green Flag,1.91,True
2024,Yas Marina Circuit,RB,TSU,19,1,91.681,Green Flag,0.63,True
2024,Yas Marina Circuit,RB,TSU,20,1,91.265,Green Flag,2.341,True
2024,Yas Marina Circuit,RB,TSU,21,1,91.218,Green Flag,3.773,False
2024,Yas Marina Circuit,RB,TSU,22,1,92.597,Green Flag,4.699,False
2024,Yas Marina Circuit,RB,TSU,23,2,110.323,Green Flag,11.319,False
2024,Yas Marina Circuit,RB,TSU,24,2,89.905,Green Flag,3.137,False
2024,Yas Marina Circuit,RB,TSU,25,2,89.911,Green Flag,10.934,False
2024,Yas Marina Circuit,RB,TSU,26,2,89.863,Green Flag,10.716,False
2024,Yas Marina Circuit,RB,TSU,27,2,89.703,Green Flag,10.422,False
2024,Yas Marina Circuit,RB,TSU,28,2,89.775,Green Flag,9.948,False
2024,Yas Marina Circuit,RB,TSU,29,2,89.582,Green Flag,9.341,False
2024,Yas Marina Circuit,RB,TSU,30,2,89.511,Green Flag,8.541,False
2024,Yas Marina Circuit,RB,TSU,31,2,89.757,Green Flag,7.8,False
2024,Yas Marina Circuit,RB,TSU,32,2,89.904,Green Flag,7.197,False
2024,Yas Marina Circuit,RB,TSU,33,2,89.741,Green Flag,7.063,False
2024,Yas Marina Circuit,RB,TSU,34,2,89.566,Green Flag,6.657,False
2024,Yas Marina Circuit,RB,TSU,35,2,89.49,Green Flag,6.399,False
2024,Yas Marina Circuit,RB,TSU,36,2,89.335,Green Flag,5.891,False
2024,Yas Marina Circuit,RB,TSU,37,2,89.626,Green Flag,5.624,False
2024,Yas Marina Circuit,RB,TSU,38,2,89.462,Green Flag,,False
2024,Yas Marina Circuit,RB,TSU,39,2,89.26,Green Flag,5.215,False
2024,Yas Marina Circuit,RB,TSU,40,2,89.567,Green Flag,9.619,False
2024,Yas Marina Circuit,RB,TSU,41,2,89.2,Green Flag,9.543,False
2024,Yas Marina Circuit,RB,TSU,42,2,89.348,Green Flag,9.118,False
2024,Yas Marina Circuit,RB,TSU,43,2,89.412,Green Flag,8.941,False
2024,Yas Marina Circuit,RB,TSU,44,2,89.432,Green Flag,8.563,False
2024,Yas Marina Circuit,RB,TSU,45,2,90.557,Green Flag,8.777,False
2024,Yas Marina Circuit,RB,TSU,46,2,89.8,Green Flag,2.066,True
2024,Yas Marina Circuit,RB,TSU,47,2,89.505,Green Flag,0.194,True
2024,Yas Marina Circuit,RB,TSU,48,2,90.439,Green Flag,4.865,False
2024,Yas Marina Circuit,RB,TSU,49,2,89.671,Green Flag,1.902,True
2024,Yas Marina Circuit,RB,TSU,50,2,91.091,Green Flag,5.042,False
2024,Yas Marina Circuit,RB,TSU,51,2,89.772,Green Flag,0.236,True
2024,Yas Marina Circuit,RB,TSU,52,2,89.308,Green Flag,9.041,False
2024,Yas Marina Circuit,RB,TSU,53,2,91.043,Green Flag,10.045,False
2024,Yas Marina Circuit,RB,TSU,54,2,89.543,Green Flag,7.924,False
2024,Yas Marina Circuit,RB,TSU,55,2,90.255,Green Flag,6.974,False
2024,Yas Marina Circuit,RB,TSU,56,2,89.429,Green Flag,0.672,True
2024,Yas Marina Circuit,RB,TSU,57,2,89.531,Green Flag,1.013,True
2024,Yas Marina Circuit,Haas,MAG,2,1,110.197,Green Flag,1.394,True
2024,Yas Marina Circuit,Haas,MAG,3,1,102.283,Green Flag,1.199,True
2024,Yas Marina Circuit,Haas,MAG,4,1,89.202,Green Flag,0.429,True
2024,Yas Marina Circuit,Haas,MAG,5,1,90.04,Green Flag,0.557,True
2024,Yas Marina Circuit,Haas,MAG,6,1,90.186,Green Flag,0.556,True
2024,Yas Marina Circuit,Haas,MAG,7,1,91.078,Green Flag,0.546,True
2024,Yas Marina Circuit,Haas,MAG,8,1,90.423,Green Flag,,False
2024,Yas Marina Circuit,Haas,MAG,9,1,91.089,Green Flag,2.163,True
2024,Yas Marina Circuit,Haas,MAG,10,1,91.035,Green Flag,1.183,True
2024,Yas Marina Circuit,Haas,MAG,11,1,90.943,Green Flag,1.862,True
2024,Yas Marina Circuit,Haas,MAG,12,1,92.565,Green Flag,2.007,True
2024,Yas Marina Circuit,Haas,MAG,13,2,113.873,Green Flag,0.574,True
2024,Yas Marina Circuit,Haas,MAG,14,2,89.826,Green Flag,0.683,True
2024,Yas Marina Circuit,Haas,MAG,15,2,89.899,Green Flag,0.499,True
2024,Yas Marina Circuit,Haas,MAG,16,2,90.014,Green Flag,0.493,True
2024,Yas Marina Circuit,Haas,MAG,17,2,89.941,Green Flag,0.582,True
2024,Yas Marina Circuit,Haas,MAG,18,2,89.837,Green Flag,0.626,True
