season,race_name,team,driver,lap_number,stint_index,compound,lap_time,interval_to_car_ahead,in_traffic
2024,Mexico City,Williams,COL,34,1,HARD,83.101,3.024,False
2024,Mexico City,Williams,COL,35,1,HARD,83.134,1.915,True
2024,Mexico City,Williams,COL,36,1,HARD,83.776,0.933,True
2024,Mexico City,Williams,COL,37,1,HARD,83.098,2.005,True
2024,Mexico City,Williams,COL,38,1,HARD,83.199,2.132,True
2024,Mexico City,Williams,COL,39,1,HARD,83.132,2.11,True
2024,Mexico City,Williams,COL,40,1,HARD,83.586,1.157,True
2024,Mexico City,Williams,COL,41,1,HARD,82.855,2.183,True
2024,Mexico City,Williams,COL,42,1,HARD,82.779,3.519,False
2024,Mexico City,Williams,COL,43,1,HARD,83.659,0.978,True
2024,Mexico City,Williams,COL,44,1,HARD,82.551,2.356,True
2024,Mexico City,Williams,COL,45,1,HARD,82.832,3.299,False
2024,Mexico City,Williams,COL,46,1,HARD,82.625,4.316,False
2024,Mexico City,Williams,COL,47,1,HARD,87.309,6.28,False
2024,Mexico City,Williams,COL,48,2,MEDIUM,102.56,11.435,False
2024,Mexico City,Williams,COL,49,2,MEDIUM,80.348,10.512,False
2024,Mexico City,Williams,COL,50,2,MEDIUM,80.09,9.001,False
2024,Mexico City,Williams,COL,51,2,MEDIUM,80.556,7.67,False
2024,Mexico City,Williams,COL,52,2,MEDIUM,80.887,5.325,False
2024,Mexico City,Williams,COL,53,2,MEDIUM,80.926,4.416,False
2024,Mexico City,Williams,COL,54,2,MEDIUM,80.795,3.586,False
2024,Mexico City,Williams,COL,55,2,MEDIUM,81.309,2.758,True
2024,Mexico City,Williams,COL,56,2,MEDIUM,82.398,2.194,True
2024,Mexico City,Williams,COL,57,2,MEDIUM,81.433,1.132,True
2024,Mexico City,Williams,COL,58,2,MEDIUM,81.551,0.762,True
2024,Mexico City,Williams,COL,59,2,MEDIUM,81.879,0.843,True
2024,Mexico City,Williams,COL,60,2,MEDIUM,81.579,1.383,True
2024,Mexico City,Williams,COL,61,2,MEDIUM,81.016,1.325,True
2024,Mexico City,Williams,COL,62,2,MEDIUM,81.766,0.986,True
2024,Mexico City,Williams,COL,63,2,MEDIUM,81.485,0.919,True
2024,Mexico City,Williams,COL,64,2,MEDIUM,81.625,0.613,True
2024,Mexico City,Williams,COL,65,2,MEDIUM,83.314,2.854,True
2024,Mexico City,Williams,COL,66,2,MEDIUM,81.847,3.107,False
2024,Mexico City,Williams,COL,67,2,MEDIUM,81.481,3.012,False
2024,Mexico City,Williams,COL,68,2,MEDIUM,81.264,2.762,True
2024,Mexico City,Williams,COL,69,2,MEDIUM,81.348,2.683,True
2024,Mexico City,Williams,COL,70,2,MEDIUM,81.238,2.507,True
2024,Mexico City,McLaren,PIA,2,1,MEDIUM,138.05,1.625,True
2024,Mexico City,McLaren,PIA,3,1,MEDIUM,136.567,2.478,True
2024,Mexico City,McLaren,PIA,4,1,MEDIUM,130.001,2.07,True
2024,Mexico City,McLaren,PIA,5,1,MEDIUM,130.449,2.609,True
2024,Mexico City,McLaren,PIA,6,1,MEDIUM,103.384,1.398,True
2024,Mexico City,McLaren,PIA,7,1,MEDIUM,83.677,0.449,True
2024,Mexico City,McLaren,PIA,8,1,MEDIUM,83.399,0.423,True
2024,Mexico City,McLaren,PIA,9,1,MEDIUM,82.797,0.392,True
2024,Mexico City,McLaren,PIA,10,1,MEDIUM,82.793,1.038,True
2024,Mexico City,McLaren,PIA,11,1,MEDIUM,83.793,0.538,True
2024,Mexico City,McLaren,PIA,12,1,MEDIUM,83.449,0.473,True
2024,Mexico City,McLaren,PIA,13,1,MEDIUM,83.074,1.044,True
2024,Mexico City,McLaren,PIA,14,1,MEDIUM,84.172,0.48,True
2024,Mexico City,McLaren,PIA,15,1,MEDIUM,84.244,0.45,True
2024,Mexico City,McLaren,PIA,16,1,MEDIUM,82.898,0.842,True
2024,Mexico City,McLaren,PIA,17,1,MEDIUM,82.946,0.454,True
2024,Mexico City,McLaren,PIA,18,1,MEDIUM,83.693,0.578,True
2024,Mexico City,McLaren,PIA,19,1,MEDIUM,83.648,0.463,True
2024,Mexico City,McLaren,PIA,20,1,MEDIUM,84.004,0.417,True
2024,Mexico City,McLaren,PIA,21,1,MEDIUM,83.88,2.27,True
2024,Mexico City,McLaren,PIA,22,1,MEDIUM,82.825,1.84,True
2024,Mexico City,McLaren,PIA,23,1,MEDIUM,82.68,0.924,True
2024,Mexico City,McLaren,PIA,24,1,MEDIUM,82.605,6.209,False
2024,Mexico City,McLaren,PIA,25,1,MEDIUM,82.231,5.098,False
2024,Mexico City,McLaren,PIA,26,1,MEDIUM,82.664,3.908,False
2024,Mexico City,McLaren,PIA,27,1,MEDIUM,82.905,2.878,True
2024,Mexico City,McLaren,PIA,28,1,MEDIUM,83.084,1.937,True
2024,Mexico City,McLaren,PIA,29,1,MEDIUM,82.782,1.516,True
2024,Mexico City,McLaren,PIA,30,1,MEDIUM,82.677,1.393,True
2024,Mexico City,McLaren,PIA,31,1,MEDIUM,82.797,0.926,True
2024,Mexico City,McLaren,PIA,32,1,MEDIUM,83.101,0.567,True
2024,Mexico City,McLaren,PIA,33,1,MEDIUM,83.935,0.489,True
2024,Mexico City,McLaren,PIA,34,1,MEDIUM,83.015,2.995,True
2024,Mexico City,McLaren,PIA,35,1,MEDIUM,83.364,1.11,True
2024,Mexico City,McLaren,PIA,36,1,MEDIUM,82.59,2.269,True
2024,Mexico City,McLaren,PIA,37,1,MEDIUM,82.667,3.341,False
2024,Mexico City,McLaren,PIA,38,1,MEDIUM,82.312,4.443,False
2024,Mexico City,McLaren,PIA,39,1,MEDIUM,85.068,5.453,False
2024,Mexico City,McLaren,PIA,40,2,HARD,99.719,1.948,True
2024,Mexico City,McLaren,PIA,41,2,HARD,80.371,2.74,True
2024,Mexico City,McLaren,PIA,42,2,HARD,81.367,1.262,True
2024,Mexico City,McLaren,PIA,43,2,HARD,82.545,0.57,True
2024,Mexico City,McLaren,PIA,44,2,HARD,80.597,5.273,False
2024,Mexico City,McLaren,PIA,45,2,HARD,81.068,3.506,False
2024,Mexico City,McLaren,PIA,46,2,HARD,81.164,1.818,True
2024,Mexico City,McLaren,PIA,47,2,HARD,83.905,0.095,True
2024,Mexico City,McLaren,PIA,48,2,HARD,80.434,7.425,False
2024,Mexico City,McLaren,PIA,49,2,HARD,80.799,6.581,False
2024,Mexico City,McLaren,PIA,50,2,HARD,80.569,5.837,False
2024,Mexico City,McLaren,PIA,51,2,HARD,80.433,4.876,False
2024,Mexico City,McLaren,PIA,52,2,HARD,80.234,3.689,False
2024,Mexico City,McLaren,PIA,53,2,HARD,80.27,2.337,True
2024,Mexico City,McLaren,PIA,54,2,HARD,80.605,1.278,True
2024,Mexico City,McLaren,PIA,55,2,HARD,81.0,0.686,True
2024,Mexico City,McLaren,PIA,56,2,HARD,80.206,8.064,False
2024,Mexico City,McLaren,PIA,57,2,HARD,80.444,7.575,False
2024,Mexico City,McLaren,PIA,58,2,HARD,80.268,7.229,False
2024,Mexico City,McLaren,PIA,59,2,HARD,80.359,6.826,False
2024,Mexico City,McLaren,PIA,60,2,HARD,80.385,6.615,False
2024,Mexico City,McLaren,PIA,61,2,HARD,80.53,6.348,False
2024,Mexico City,McLaren,PIA,62,2,HARD,80.472,5.998,False
2024,Mexico City,McLaren,PIA,63,2,HARD,81.016,6.301,False
2024,Mexico City,McLaren,PIA,64,2,HARD,80.162,5.756,False
2024,Mexico City,McLaren,PIA,65,2,HARD,80.064,5.111,False
2024,Mexico City,McLaren,PIA,66,2,HARD,80.264,4.372,False
2024,Mexico City,McLaren,PIA,67,2,HARD,80.572,3.486,False
2024,Mexico City,McLaren,PIA,68,2,HARD,80.271,2.859,True
2024,Mexico City,McLaren,PIA,69,2,HARD,80.891,2.125,True
2024,Mexico City,McLaren,PIA,70,2,HARD,80.55,2.183,True
2024,Mexico City,McLaren,PIA,71,2,HARD,81.531,1.422,True
2024,Mexico City,Red Bull,PER,2,1,HARD,137.144,1.011,True
2024,Mexico City,Red Bull,PER,3,1,HARD,135.573,0.708,True
2024,Mexico City,Red Bull,PER,4,1,HARD,129.6,1.239,True
2024,Mexico City,Red Bull,PER,5,1,HARD,129.209,1.017,True
2024,Mexico City,Red Bull,PER,6,1,HARD,110.79,1.595,True
2024,Mexico City,Red Bull,PER,7,1,HARD,83.003,0.701,True
2024,Mexico City,Red Bull,PER,8,1,HARD,83.206,0.532,True
2024,Mexico City,Red Bull,PER,9,1,HARD,83.091,0.566,True
2024,Mexico City,Red Bull,PER,10,1,HARD,83.138,0.466,True
2024,Mexico City,Red Bull,PER,11,1,HARD,82.738,0.736,True
2024,Mexico City,Red Bull,PER,12,1,HARD,82.641,1.99,True
2024,Mexico City,Red Bull,PER,13,1,HARD,82.367,1.631,True
2024,Mexico City,Red Bull,PER,14,1,HARD,82.399,1.41,True
2024,Mexico City,Red Bull,PER,15,1,HARD,83.001,0.81,True
2024,Mexico City,Red Bull,PER,16,1,HARD,83.092,0.828,True
2024,Mexico City,Red Bull,PER,17,1,HARD,83.257,0.441,True
2024,Mexico City,Red Bull,PER,18,1,HARD,87.331,1.097,True
2024,Mexico City,Red Bull,PER,19,1,HARD,84.591,3.777,False
2024,Mexico City,Red Bull,PER,20,1,HARD,89.685,3.883,False
2024,Mexico City,Red Bull,PER,21,2,MEDIUM,106.242,21.987,False
2024,Mexico City,Red Bull,PER,22,2,MEDIUM,81.659,19.788,False
2024,Mexico City,Red Bull,PER,23,2,MEDIUM,81.879,17.5,False
2024,Mexico City,Red Bull,PER,24,2,MEDIUM,82.109,16.149,False
2024,Mexico City,Red Bull,PER,25,2,MEDIUM,82.118,14.666,False
2024,Mexico City,Red Bull,PER,26,2,MEDIUM,82.399,13.248,False
2024,Mexico City,Red Bull,PER,27,2,MEDIUM,82.772,7.988,False
2024,Mexico City,Red Bull,PER,28,2,MEDIUM,82.818,9.103,False
2024,Mexico City,Red Bull,PER,29,2,MEDIUM,82.965,1.385,True
2024,Mexico City,Red Bull,PER,30,2,MEDIUM,82.754,1.638,True
2024,Mexico City,Red Bull,PER,31,2,MEDIUM,82.814,2.062,True
2024,Mexico City,Red Bull,PER,32,2,MEDIUM,83.202,2.507,True
2024,Mexico City,Red Bull,PER,33,2,MEDIUM,83.089,1.997,True
2024,Mexico City,Red Bull,PER,34,2,MEDIUM,83.096,1.207,True
2024,Mexico City,Red Bull,PER,35,2,MEDIUM,83.571,1.034,True
2024,Mexico City,Red Bull,PER,36,2,MEDIUM,83.64,1.229,True
2024,Mexico City,Red Bull,PER,37,2,MEDIUM,83.72,1.379,True
2024,Mexico City,Red Bull,PER,38,2,MEDIUM,83.74,2.005,True
2024,Mexico City,Red Bull,PER,39,2,MEDIUM,83.586,2.219,True
2024,Mexico City,Red Bull,PER,40,2,MEDIUM,85.538,1.407,True
2024,Mexico City,Red Bull,PER,41,2,MEDIUM,84.347,1.285,True
2024,Mexico City,Red Bull,PER,42,2,MEDIUM,83.677,3.252,False
2024,Mexico City,Red Bull,PER,43,2,MEDIUM,87.059,3.792,False
2024,Mexico City,Red Bull,PER,44,3,MEDIUM,100.283,2.727,True
2024,Mexico City,Red Bull,PER,45,3,MEDIUM,81.589,0.582,True
2024,Mexico City,Red Bull,PER,46,3,MEDIUM,80.97,27.843,False
2024,Mexico City,Red Bull,PER,47,3,MEDIUM,81.516,27.135,False
2024,Mexico City,Red Bull,PER,48,3,MEDIUM,81.19,14.648,False
2024,Mexico City,Red Bull,PER,49,3,MEDIUM,82.073,0.957,True
2024,Mexico City,Red Bull,PER,50,3,MEDIUM,81.537,1.824,True
2024,Mexico City,Red Bull,PER,51,3,MEDIUM,81.288,2.054,True
2024,Mexico City,Red Bull,PER,52,3,MEDIUM,81.392,1.941,True
2024,Mexico City,Red Bull,PER,53,3,MEDIUM,81.25,2.126,True
2024,Mexico City,Red Bull,PER,54,3,MEDIUM,81.369,1.83,True
2024,Mexico City,Red Bull,PER,55,3,MEDIUM,81.485,2.195,True
2024,Mexico City,Red Bull,PER,56,3,MEDIUM,81.919,2.633,True
2024,Mexico City,Red Bull,PER,57,3,MEDIUM,81.479,3.013,False
2024,Mexico City,Red Bull,PER,58,3,MEDIUM,81.527,3.133,False
2024,Mexico City,Red Bull,PER,59,3,MEDIUM,81.682,3.29,False
2024,Mexico City,Red Bull,PER,60,3,MEDIUM,81.586,3.617,False
2024,Mexico City,Red Bull,PER,61,3,MEDIUM,81.642,4.004,False
2024,Mexico City,Red Bull,PER,62,3,MEDIUM,81.915,4.765,False
2024,Mexico City,Red Bull,PER,63,3,MEDIUM,81.857,5.305,False
2024,Mexico City,Red Bull,PER,64,3,MEDIUM,81.679,5.474,False
2024,Mexico City,Red Bull,PER,65,3,MEDIUM,82.153,5.999,False
2024,Mexico City,Red Bull,PER,66,3,MEDIUM,85.965,8.671,False
2024,Mexico City,Red Bull,PER,67,3,MEDIUM,82.396,11.65,False
2024,Mexico City,Red Bull,PER,68,3,MEDIUM,85.925,12.901,False
2024,Mexico City,Red Bull,PER,69,4,SOFT,100.217,14.883,False
2024,Mexico City,Red Bull,PER,70,4,SOFT,79.209,12.968,False
2024,Mexico City,Sauber,ZHO,2,1,HARD,137.617,1.864,True
2024,Mexico City,Sauber,ZHO,3,1,HARD,136.548,2.201,True
2024,Mexico City,Sauber,ZHO,4,1,HARD,130.13,2.377,True
2024,Mexico City,Sauber,ZHO,5,1,HARD,130.469,1.622,True
2024,Mexico City,Sauber,ZHO,6,1,HARD,104.212,0.56,True
2024,Mexico City,Sauber,ZHO,7,1,HARD,83.668,0.558,True
2024,Mexico City,Sauber,ZHO,8,1,HARD,83.38,0.721,True
2024,Mexico City,Sauber,ZHO,9,1,HARD,82.904,0.718,True
2024,Mexico City,Sauber,ZHO,10,1,HARD,84.166,0.432,True
2024,Mexico City,Sauber,ZHO,11,1,HARD,83.608,0.665,True
2024,Mexico City,Sauber,ZHO,12,1,HARD,83.489,0.805,True
2024,Mexico City,Sauber,ZHO,13,1,HARD,83.757,0.709,True
2024,Mexico City,Sauber,ZHO,14,1,HARD,83.979,0.59,True
2024,Mexico City,Sauber,ZHO,15,1,HARD,85.364,1.651,True
2024,Mexico City,Sauber,ZHO,16,1,HARD,84.126,1.95,True
2024,Mexico City,Sauber,ZHO,17,1,HARD,83.57,1.874,True
2024,Mexico City,Sauber,ZHO,18,1,HARD,83.676,1.719,True
2024,Mexico City,Sauber,ZHO,19,1,HARD,83.694,1.622,True
2024,Mexico City,Sauber,ZHO,20,1,HARD,83.54,1.704,True
2024,Mexico City,Sauber,ZHO,21,1,HARD,83.774,1.786,True
2024,Mexico City,Sauber,ZHO,22,1,HARD,83.7,1.783,True
2024,Mexico City,Sauber,ZHO,23,1,HARD,83.709,2.178,True
2024,Mexico City,Sauber,ZHO,24,1,HARD,83.371,2.232,True
2024,Mexico City,Sauber,ZHO,25,1,HARD,83.783,2.409,True
2024,Mexico City,Sauber,ZHO,26,1,HARD,84.058,2.581,True
2024,Mexico City,Sauber,ZHO,27,1,HARD,83.835,2.995,True
2024,Mexico City,Sauber,ZHO,28,1,HARD,85.184,0.813,True
2024,Mexico City,Sauber,ZHO,29,1,HARD,84.497,1.195,True
2024,Mexico City,Sauber,ZHO,30,1,HARD,83.71,1.926,True
2024,Mexico City,Sauber,ZHO,31,1,HARD,86.422,0.477,True
2024,Mexico City,Sauber,ZHO,32,1,HARD,83.854,2.225,True
2024,Mexico City,Sauber,ZHO,33,1,HARD,84.323,1.075,True
2024,Mexico City,Sauber,ZHO,34,1,HARD,83.519,2.485,True
2024,Mexico City,Sauber,ZHO,35,1,HARD,83.514,3.756,False
2024,Mexico City,Sauber,ZHO,36,1,HARD,83.521,4.93,False
2024,Mexico City,Sauber,ZHO,37,1,HARD,83.308,4.872,False
2024,Mexico City,Sauber,ZHO,38,1,HARD,83.24,4.905,False
2024,Mexico City,Sauber,ZHO,39,1,HARD,83.444,5.341,False
2024,Mexico City,Sauber,ZHO,40,1,HARD,83.485,3.954,False
2024,Mexico City,Sauber,ZHO,41,1,HARD,83.646,5.696,False
2024,Mexico City,Sauber,ZHO,42,1,HARD,84.414,1.22,True
2024,Mexico City,Sauber,ZHO,43,1,HARD,87.429,1.314,True
2024,Mexico City,Sauber,ZHO,44,2,MEDIUM,102.961,25.785,False
2024,Mexico City,Sauber,ZHO,45,2,MEDIUM,82.364,27.359,False
2024,Mexico City,Sauber,ZHO,46,2,MEDIUM,83.064,0.923,True
2024,Mexico City,Sauber,ZHO,47,2,MEDIUM,81.98,1.65,True
2024,Mexico City,Sauber,ZHO,48,2,MEDIUM,81.834,2.328,True
2024,Mexico City,Sauber,ZHO,49,2,MEDIUM,81.689,2.391,True
2024,Mexico City,Sauber,ZHO,50,2,MEDIUM,81.776,2.361,True
2024,Mexico City,Sauber,ZHO,51,2,MEDIUM,81.772,2.668,True
2024,Mexico City,Sauber,ZHO,52,2,MEDIUM,81.78,3.29,False
2024,Mexico City,Sauber,ZHO,53,2,MEDIUM,81.786,3.543,False
2024,Mexico City,Sauber,ZHO,54,2,MEDIUM,81.713,4.23,False
2024,Mexico City,Sauber,ZHO,55,2,MEDIUM,81.586,4.281,False
2024,Mexico City,Sauber,ZHO,56,2,MEDIUM,81.553,4.204,False
2024,Mexico City,Sauber,ZHO,57,2,MEDIUM,81.864,4.151,False
2024,Mexico City,Sauber,ZHO,58,2,MEDIUM,84.671,6.757,False
2024,Mexico City,Sauber,ZHO,59,2,MEDIUM,82.216,7.669,False
2024,Mexico City,Sauber,ZHO,60,2,MEDIUM,82.413,8.341,False
2024,Mexico City,Sauber,ZHO,61,2,MEDIUM,82.442,9.252,False
2024,Mexico City,Sauber,ZHO,62,2,MEDIUM,82.319,9.838,False
2024,Mexico City,Sauber,ZHO,63,2,MEDIUM,81.82,10.05,False
2024,Mexico City,Sauber,ZHO,64,2,MEDIUM,81.962,10.243,False
2024,Mexico City,Sauber,ZHO,65,2,MEDIUM,81.935,10.238,False
2024,Mexico City,Sauber,ZHO,66,2,MEDIUM,81.835,6.882,False
2024,Mexico City,Sauber,ZHO,67,2,MEDIUM,82.056,5.838,False
2024,Mexico City,Sauber,ZHO,68,2,MEDIUM,81.826,5.293,False
2024,Mexico City,Sauber,ZHO,69,2,MEDIUM,83.604,20.248,False
2024,Mexico City,Sauber,ZHO,70,2,MEDIUM,82.731,20.43,False
2024,Mexico City,Alpine,OCO,2,1,HARD,139.003,1.39,True
2024,Mexico City,Alpine,OCO,3,1,HARD,135.147,1.44,True
2024,Mexico City,Alpine,OCO,4,1,HARD,132.065,1.339,True
2024,Mexico City,Alpine,OCO,5,1,HARD,131.12,1.304,True
2024,Mexico City,Alpine,OCO,6,1,HARD,100.421,1.1,True
2024,Mexico City,Alpine,OCO,7,1,HARD,83.742,0.897,True
2024,Mexico City,Alpine,OCO,8,1,HARD,83.548,0.695,True
2024,Mexico City,Alpine,OCO,9,1,HARD,82.995,1.173,True
2024,Mexico City,Alpine,OCO,10,1,HARD,83.45,1.282,True
2024,Mexico City,Alpine,OCO,11,1,HARD,83.512,0.869,True
2024,Mexico City,Alpine,OCO,12,1,HARD,83.635,0.691,True
2024,Mexico City,Alpine,OCO,13,1,HARD,83.585,0.781,True
2024,Mexico City,Alpine,OCO,14,1,HARD,83.956,0.647,True
2024,Mexico City,Alpine,OCO,15,1,HARD,86.989,1.655,True
2024,Mexico City,Alpine,OCO,16,1,HARD,83.708,2.323,True
2024,Mexico City,Alpine,OCO,17,1,HARD,83.107,1.714,True
2024,Mexico City,Alpine,OCO,18,1,HARD,83.497,1.24,True
2024,Mexico City,Alpine,OCO,19,1,HARD,83.524,1.071,True
2024,Mexico City,Alpine,OCO,20,1,HARD,83.683,1.088,True
2024,Mexico City,Alpine,OCO,21,1,HARD,83.522,1.007,True
2024,Mexico City,Alpine,OCO,22,1,HARD,83.517,0.66,True
2024,Mexico City,Alpine,OCO,23,1,HARD,83.812,0.802,True
2024,Mexico City,Alpine,OCO,24,1,HARD,83.406,0.729,True
2024,Mexico City,Alpine,OCO,25,1,HARD,83.79,0.724,True
2024,Mexico City,Alpine,OCO,26,1,HARD,83.939,0.614,True
2024,Mexico City,Alpine,OCO,27,1,HARD,83.803,0.57,True
2024,Mexico City,Alpine,OCO,28,1,HARD,83.115,3.241,False
2024,Mexico City,Alpine,OCO,29,1,HARD,83.568,3.03,False
2024,Mexico City,Alpine,OCO,30,1,HARD,83.975,1.31,True
2024,Mexico City,Alpine,OCO,31,1,HARD,83.171,2.854,True
2024,Mexico City,Alpine,OCO,32,1,HARD,83.263,3.203,False
2024,Mexico City,Alpine,OCO,33,1,HARD,84.33,0.938,True
2024,Mexico City,Alpine,OCO,34,1,HARD,83.486,0.906,True
2024,Mexico City,Alpine,OCO,35,1,HARD,83.209,2.025,True
2024,Mexico City,Alpine,OCO,36,1,HARD,83.225,3.054,False
2024,Mexico City,Alpine,OCO,37,1,HARD,85.002,0.722,True
2024,Mexico City,Alpine,OCO,38,1,HARD,83.036,1.527,True
2024,Mexico City,Alpine,OCO,39,1,HARD,83.083,2.041,True
2024,Mexico City,Alpine,OCO,40,1,HARD,83.257,2.991,True
2024,Mexico City,Alpine,OCO,41,1,HARD,83.592,1.49,True
2024,Mexico City,Alpine,OCO,42,1,HARD,82.938,3.497,False
2024,Mexico City,Alpine,OCO,43,1,HARD,83.034,3.757,False
2024,Mexico City,Alpine,OCO,44,1,HARD,83.002,3.035,False
2024,Mexico City,Alpine,OCO,45,1,HARD,83.233,3.02,False
2024,Mexico City,Alpine,OCO,46,1,HARD,83.038,3.059,False
2024,Mexico City,Alpine,OCO,47,1,HARD,83.089,3.227,False
2024,Mexico City,Alpine,OCO,48,1,HARD,88.34,0.83,True
2024,Mexico City,Alpine,OCO,49,2,MEDIUM,100.883,14.203,False
2024,Mexico City,Alpine,OCO,50,2,MEDIUM,81.118,3.879,False
2024,Mexico City,Alpine,OCO,51,2,MEDIUM,81.207,2.602,True
2024,Mexico City,Alpine,OCO,52,2,MEDIUM,81.432,2.336,True
2024,Mexico City,Alpine,OCO,53,2,MEDIUM,81.322,2.238,True
2024,Mexico City,Alpine,OCO,54,2,MEDIUM,81.159,2.296,True
2024,Mexico City,Alpine,OCO,55,2,MEDIUM,81.257,2.372,True
2024,Mexico City,Alpine,OCO,56,2,MEDIUM,81.278,2.391,True
2024,Mexico City,Alpine,OCO,57,2,MEDIUM,81.491,2.543,True
2024,Mexico City,Alpine,OCO,58,2,MEDIUM,81.494,2.864,True
2024,Mexico City,Alpine,OCO,59,2,MEDIUM,81.188,3.116,False
2024,Mexico City,Alpine,OCO,60,2,MEDIUM,81.122,3.294,False
2024,Mexico City,Alpine,OCO,61,2,MEDIUM,81.172,3.209,False
2024,Mexico City,Alpine,OCO,62,2,MEDIUM,81.356,2.884,True
2024,Mexico City,Alpine,OCO,63,2,MEDIUM,81.429,2.773,True
2024,Mexico City,Alpine,OCO,64,2,MEDIUM,81.309,2.631,True
2024,Mexico City,Alpine,OCO,65,2,MEDIUM,81.504,2.158,True
2024,Mexico City,Alpine,OCO,66,2,MEDIUM,81.384,1.779,True
2024,Mexico City,Alpine,OCO,67,2,MEDIUM,81.223,1.234,True
2024,Mexico City,Alpine,OCO,68,2,MEDIUM,81.156,1.031,True
2024,Mexico City,Alpine,OCO,69,2,MEDIUM,82.111,0.509,True
2024,Mexico City,Alpine,OCO,70,2,MEDIUM,80.659,12.362,False
2024,Interlagos,Aston Martin,ALO,2,1,INTERMEDIATE,87.116,0.854,True
2024,Interlagos,Aston Martin,ALO,3,1,INTERMEDIATE,86.966,0.771,True
2024,Interlagos,Aston Martin,ALO,4,1,INTERMEDIATE,86.72,1.98,True
2024,Interlagos,Aston Martin,ALO,5,1,INTERMEDIATE,86.044,2.545,True
2024,Interlagos,Aston Martin,ALO,6,1,INTERMEDIATE,86.445,0.923,True
2024,Interlagos,Aston Martin,ALO,7,1,INTERMEDIATE,85.264,2.522,True
2024,Interlagos,Aston Martin,ALO,8,1,INTERMEDIATE,84.707,2.884,True
2024,Interlagos,Aston Martin,ALO,9,1,INTERMEDIATE,84.702,2.801,True
2024,Interlagos,Aston Martin,ALO,10,1,INTERMEDIATE,85.472,3.008,False
2024,Interlagos,Aston Martin,ALO,11,1,INTERMEDIATE,84.692,2.943,True
2024,Interlagos,Aston Martin,ALO,12,1,INTERMEDIATE,84.657,2.414,True
2024,Interlagos,Aston Martin,ALO,13,1,INTERMEDIATE,84.886,2.565,True
2024,Interlagos,Aston Martin,ALO,14,1,INTERMEDIATE,84.793,2.377,True
2024,Interlagos,Aston Martin,ALO,15,1,INTERMEDIATE,84.579,1.816,True
2024,Interlagos,Aston Martin,ALO,16,1,INTERMEDIATE,88.626,1.601,True
2024,Interlagos,Aston Martin,ALO,17,1,INTERMEDIATE,84.51,1.665,True
2024,Interlagos,Aston Martin,ALO,18,1,INTERMEDIATE,84.035,1.603,True
2024,Interlagos,Aston Martin,ALO,19,1,INTERMEDIATE,84.787,1.945,True
2024,Interlagos,Aston Martin,ALO,20,1,INTERMEDIATE,83.949,1.701,True
2024,Interlagos,Aston Martin,ALO,21,1,INTERMEDIATE,84.09,1.515,True
2024,Interlagos,Aston Martin,ALO,22,1,INTERMEDIATE,84.384,1.951,True
2024,Interlagos,Aston Martin,ALO,23,1,INTERMEDIATE,84.204,1.396,True
2024,Interlagos,Aston Martin,ALO,24,1,INTERMEDIATE,84.27,1.401,True
2024,Interlagos,Aston Martin,ALO,25,1,INTERMEDIATE,84.443,1.506,True
2024,Interlagos,Aston Martin,ALO,26,1,INTERMEDIATE,86.96,0.799,True
2024,Interlagos,Aston Martin,ALO,27,1,INTERMEDIATE,98.089,2.615,True
2024,Interlagos,Aston Martin,ALO,28,2,INTERMEDIATE,120.925,2.642,True
2024,Interlagos,Aston Martin,ALO,29,2,INTERMEDIATE,105.422,6.587,False
2024,Interlagos,Aston Martin,ALO,30,2,INTERMEDIATE,119.045,9.399,False
2024,Interlagos,Aston Martin,ALO,31,2,INTERMEDIATE,116.643,9.161,False
2024,Interlagos,Aston Martin,ALO,32,2,INTERMEDIATE,161.09,2.272,True
2024,Interlagos,Aston Martin,ALO,33,3,INTERMEDIATE,1536.089,2.828,True
2024,Interlagos,Aston Martin,ALO,34,3,INTERMEDIATE,99.529,0.519,True
2024,Interlagos,Aston Martin,ALO,35,3,INTERMEDIATE,92.61,1.043,True
2024,Interlagos,Aston Martin,ALO,36,3,INTERMEDIATE,88.918,1.965,True
2024,Interlagos,Aston Martin,ALO,37,3,INTERMEDIATE,88.143,1.843,True
2024,Interlagos,Aston Martin,ALO,38,3,INTERMEDIATE,86.561,2.593,True
2024,Interlagos,Aston Martin,ALO,39,3,INTERMEDIATE,98.579,2.374,True
2024,Interlagos,Aston Martin,ALO,40,3,INTERMEDIATE,110.941,6.085,False
2024,Interlagos,Aston Martin,ALO,41,3,INTERMEDIATE,123.546,2.248,True
2024,Interlagos,Aston Martin,ALO,42,3,INTERMEDIATE,127.072,2.286,True
2024,Interlagos,Aston Martin,ALO,43,3,INTERMEDIATE,113.466,0.498,True
2024,Interlagos,Aston Martin,ALO,44,3,INTERMEDIATE,85.846,15.904,False
2024,Interlagos,Aston Martin,ALO,45,3,INTERMEDIATE,83.861,13.212,False
2024,Interlagos,Aston Martin,ALO,46,3,INTERMEDIATE,85.094,12.881,False
2024,Interlagos,Aston Martin,ALO,47,3,INTERMEDIATE,83.697,11.415,False
2024,Interlagos,Aston Martin,ALO,48,3,INTERMEDIATE,83.379,10.194,False
2024,Interlagos,Aston Martin,ALO,49,3,INTERMEDIATE,83.573,8.959,False
2024,Interlagos,Aston Martin,ALO,50,3,INTERMEDIATE,83.712,7.927,False
