season,race_name,round,circuit_type,team,avg_race_pace,clean_air_avg_race_pace,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,Melbourne,3,Street,Sauber,85.23974107142858,84.81720038974359,332.0,6.5,5.0,9.0,-4.0,18.666666666666668,1,1,4,2.9373000000000027,4.544714285714273,0.23964761823633707,14.561999999999998,42.301,23.673250000000003,72.80830868136414,221.2527711260694,0.38392857142857145,4.807742119470569,-0.4225406816849926
2024,Catalunya,3,Permanent,Williams,82.50426771653542,82.71888649593332,332.0,14.333333333333334,5.0,8.0,-3.0,21.166666666666668,3,2,1,-0.056526577770053966,-0.002088843432110195,-0.0545833147942171,-9.546333333333331,-4.5865,-15.391999999999996,68.51160665608336,222.4441424490746,0.4251968503937008,4.877241699611019,0.2146187793978953
2024,Melbourne,3,Street,Williams,84.57321428571427,83.5441850140056,332.0,14.333333333333334,5.0,5.0,0.0,18.666666666666668,0,1,2,,2.6960000000000077,0.1192360992733631,,13.325000000000005,15.095999999999998,68.57667232829307,222.36454750886537,0.26785714285714285,3.363805555555556,-1.0290292717086658
2024,Suzuka,4,Permanent,Alpine,132.1564705882353,147.46539215686275,327.0,0.0,7.0,1.0,6.0,17.0,0,2,4,,-0.3556864164086643,-17.619823270988554,,-19.301500000000004,-813.87875,62.95330217325005,203.63866492663303,0.3137254901960784,8.663113695697577,15.308921568627454
2024,Suzuka,4,Permanent,Aston Martin,130.70403883495146,166.02956163280845,333.0,0.0,3.0,1.0,2.0,14.714285714285714,3,2,2,-46.196424189261045,-0.43046024151286955,-0.4050742704663757,-1078.2203333333334,-15.3215,-18.755000000000003,62.006686494248434,206.42822006569136,0.3786407766990291,4.607703463203463,35.32552279785699
2024,Suzuka,4,Permanent,Ferrari,129.6381153846154,152.69896640859142,327.0,0.0,7.0,1.0,6.0,20.8,0,3,2,,-21.0752783916084,-0.2769330873374995,,-1079.0196666666668,-20.209000000000003,66.66573661330538,208.2894565286129,0.4423076923076923,3.955720685963274,23.060851023976028
2024,Suzuka,4,Permanent,Haas,131.41366666666667,101.45832767273575,336.0,0.0,1.0,1.0,0.0,20.4,1,1,3,-487.39670000000024,-21.230185714285692,-0.1695646791555562,-1607.11,-1603.397,-19.730999999999998,61.74765267755339,205.21213692050944,0.5294117647058824,4.493817268170426,-29.955338993930923
2024,Suzuka,4,Permanent,McLaren,130.05048076923077,323.95153751803747,326.0,0.0,9.0,1.0,8.0,17.333333333333332,0,2,4,,-83.17423787878789,-0.23392204535230915,,-1611.4944999999998,-18.395999999999997,61.9328519664903,207.96739533848378,0.8365384615384616,2.0265314373897705,193.9010567488067
2024,Suzuka,4,Permanent,Mercedes,129.8981346153846,438.9583716117217,334.0,0.0,2.0,1.0,1.0,17.333333333333332,0,2,4,,-0.3950607466063356,-10.450358845326658,,-18.829500000000003,-812.3125000000001,64.3922300056218,207.2081451903588,0.5673076923076923,3.6756421446608947,309.0602369963371
2024,Suzuka,4,Permanent,RB,100.95209999999999,98.5205476190476,330.0,0.0,4.0,1.0,3.0,16.666666666666668,1,0,2,-20.4597,,-0.2247585352772916,-102.188,,-17.592000000000006,62.06055104054436,206.55213432659505,0.41999999999999993,9.119531746031745,-2.4315523809523825
2024,Suzuka,4,Permanent,Red Bull,129.5785096153846,103.17151935081148,326.0,0.0,9.0,1.0,8.0,17.333333333333332,0,4,2,,-22.518254721929257,-0.29034598997493505,,-813.5010000000001,-20.229,63.2651871690557,209.17544961823555,0.6538461538461539,3.1832686647173483,-26.406990264573125
2024,Suzuka,4,Permanent,Sauber,153.09075806451614,653.707125,329.0,0.0,5.0,1.0,4.0,10.333333333333334,2,0,4,-278.57774285714294,,-1.380357752077474,-1601.9845,,-14.085749999999997,63.10978255642212,200.78800104783926,0.8225806451612904,7.301519444444445,500.6163669354839
2024,Suzuka,4,Permanent,Williams,132.31127450980392,429.8609333333333,329.0,0.0,5.0,1.0,4.0,12.75,1,1,2,-0.7649272727272721,3.0185714285714216,-11.034509790209777,-17.456000000000003,27.601000000000013,-811.9955,59.666967989782705,202.16291396738305,0.5098039215686274,9.442057251082252,297.5496588235294
2024,Shanghai,5,Permanent,Alpine,109.25762727272728,118.6387189885278,339.0,15.714285714285714,6.0,9.0,-3.0,15.714285714285714,0,3,4,,0.21544601745004735,-0.2496025546145021,,-2.203000000000003,-18.191750000000003,56.388603805814256,178.6715358107946,0.7,3.4998843962585027,9.381091715800522
2024,Shanghai,5,Permanent,Aston Martin,109.2764090909091,110.6515378030303,348.0,11.0,1.0,10.0,-9.0,12.222222222222221,2,4,3,-1.150082769423554,-2.384002002164502,0.6526510822510891,-18.600499999999997,-31.673750000000002,-2.4749999999999956,53.254951616825636,178.5176153318465,0.43636363636363634,7.311955999864334,1.375128712121196
2024,Shanghai,5,Permanent,Ferrari,108.62799090909093,103.90371275252525,336.0,25.5,8.0,1.0,7.0,27.5,0,2,2,,0.14830134343211082,-1.1693805058460627,,7.952500000000001,-34.03950000000001,57.010475948496605,178.78903289500428,0.5636363636363636,3.298678754578755,-4.724278156565674
2024,Shanghai,5,Permanent,Haas,109.31809090909091,110.80714344660193,346.0,16.666666666666668,2.0,8.0,-6.0,18.333333333333332,0,2,4,,-0.01943780788177779,1.2404814497389893,,-14.409500000000001,3.825000000000001,53.427953494513766,178.4693208145866,0.7090909090909091,2.816125995263697,1.4890525375110144
2024,Shanghai,5,Permanent,McLaren,108.77667272727273,105.5457245887446,332.0,21.0,10.0,3.0,7.0,22.0,0,3,2,,1.8584932178932212,-1.3795427738177386,,20.56933333333333,-45.927499999999995,51.937176916895424,178.49648158366216,0.5454545454545454,3.446983004201681,-3.2309481385281202
2024,Shanghai,5,Permanent,Mercedes,108.95063636363636,110.26886363636363,341.0,18.0,4.0,5.0,-1.0,18.333333333333332,1,3,2,0.4054880952380967,0.9270245532245583,-1.2772097911892013,3.806999999999988,10.087000000000003,-47.696,53.45994160395353,178.2157065953149,0.9181818181818182,1.557930549189373,1.3182272727272704
2024,Shanghai,5,Permanent,RB,113.39305263157895,121.03753546099291,340.0,22.4,5.0,2.0,3.0,11.4,1,3,1,0.5882857142857059,1.0782614549193539,-2.861499999999978,4.756,5.782333333333336,-5.722999999999985,52.63115110440688,171.8644985397064,0.8596491228070176,1.9759942702911126,7.64448282941396
2024,Shanghai,5,Permanent,Red Bull,108.35245454545455,102.3529315018315,335.0,19.0,9.0,4.0,5.0,18.333333333333332,0,2,4,,0.29118881118881534,0.5483196524064192,,6.204000000000001,-19.94325,53.89262135416881,179.59789806058504,0.6727272727272727,2.803379861111111,-5.999523043623043
2024,Shanghai,5,Permanent,Sauber,107.9992191780822,112.26961788194444,342.0,17.5,3.0,6.0,-3.0,12.166666666666666,1,2,3,-0.2804852941176439,0.5190357142857088,-0.7715815529242005,-17.63600000000001,5.008000000000003,-16.188000000000002,55.530665723127385,180.65062720539743,0.7808219178082192,1.8337935982726423,4.2703987038622415
2024,Shanghai,5,Permanent,Williams,109.4020909090909,109.68041858141858,338.0,17.5,7.0,6.0,1.0,18.333333333333332,1,3,2,0.2084545454545431,1.6061241647241662,-1.1176355819820576,4.981000000000009,11.811000000000002,-35.940000000000005,50.028202499124305,177.19393242930525,0.8363636363636363,1.8566274766899769,0.2783276723276771
2024,Miami,6,Street,Alpine,96.22648214285714,95.84285267857142,351.0,29.0,4.0,1.0,3.0,28.0,0,2,2,,0.16698181818181715,-0.3311021838775037,,5.818499999999993,-17.527499999999996,62.55199427214631,200.182245225139,0.8303571428571429,1.5112646825396827,-0.3836294642857183
2024,Miami,6,Street,Aston Martin,96.22325000000001,95.92996677559913,356.0,21.2,1.0,7.0,-6.0,22.4,0,3,2,,-0.29807595836662865,0.15881987203972636,,-18.930333333333326,6.641500000000001,58.87757653385211,199.62291005261343,0.8482142857142857,1.5771981894576013,-0.2932832244008807
2024,Miami,6,Street,Ferrari,95.78703571428571,97.5133282674772,347.0,23.25,9.0,4.0,5.0,28.0,0,2,2,,0.0753467868010906,-0.7176152007172394,,4.607000000000006,-20.282000000000004,63.896395635216386,200.68856746497795,0.8214285714285714,1.7840588413347034,1.7262925531914988
2024,Miami,6,Street,Haas,96.34054464285714,98.78792694805195,349.0,14.714285714285714,7.0,10.0,-3.0,16.0,0,5,2,,-3.514139091743504,0.1858469155844168,,-13.763800000000007,7.2165000000000035,60.50579993282048,200.2265569038778,0.6339285714285714,6.952895790272945,2.4473823051948074
2024,Miami,6,Street,McLaren,96.01554464285712,95.14860764587524,352.0,18.4,3.0,9.0,-6.0,22.4,0,3,2,,0.0235328822480953,-2.1897344743379197,,7.455666666666673,-30.56199999999999,58.78107284109925,200.32031142880626,0.8392857142857143,1.4177561756326464,-0.8669369969818774
2024,Miami,6,Street,Mercedes,95.9783482142857,98.40700085034011,350.0,23.75,6.0,3.0,3.0,28.0,0,2,2,,-0.3102880092120359,-0.2371881206293699,,-5.332999999999998,-5.307999999999993,59.89180183442187,200.4737013329815,0.6875,2.762197832262846,2.4286526360544087
2024,Miami,6,Street,RB,96.15332142857145,101.70567545180722,348.0,28.25,8.0,2.0,6.0,28.0,0,2,2,,-0.30935593448696924,-0.35315463769946687,,-16.054499999999997,-14.205000000000005,61.46774061211942,199.892975420373,0.8214285714285714,1.9720676883780333,5.552354023235779
2024,Miami,6,Street,Red Bull,95.79816071428569,96.45106622222221,345.0,22.8,10.0,5.0,5.0,22.4,0,3,2,,-0.18723785313225771,-0.3240033613445358,,-7.399333333333331,-7.450500000000004,60.58439418516034,200.6677631729568,0.6071428571428571,3.112140406162465,0.6529055079365236
2024,Miami,6,Street,Sauber,96.35050892857144,100.88068520761247,351.0,18.8,4.0,8.0,-4.0,22.4,2,2,1,-0.27014979101357983,-0.14348262178434396,0.7882920536635737,-21.2545,-4.9765000000000015,21.176999999999992,60.90760609741006,199.90021571279613,0.75,2.346037830687831,4.530176279041029
2024,Miami,6,Street,Williams,96.3564512195122,106.12448015873017,355.0,22.4,2.0,6.0,-4.0,16.4,1,2,2,-4.566400000000017,0.27275984848484464,-0.14455719882033055,-15.62599999999999,4.350499999999997,-8.254499999999993,56.90701155143953,199.5506095364618,0.8902439024390244,5.846771598915988,9.76802893921797
2024,Imola,7,Permanent,Alpine,83.3017049180328,84.91805810741688,338.0,31.4,9.0,6.0,3.0,24.4,1,2,2,0.366428571428563,-0.0021916726698954503,-0.11158718088351795,3.7309999999999945,-8.9495,-20.426000000000002,70.60466140746456,210.74048675309825,0.6721311475409836,3.2065961382648887,1.6163531893840855
2024,Imola,7,Permanent,Aston Martin,83.0980569105691,83.16562457264958,350.0,25.666666666666668,1.0,9.0,-8.0,20.5,2,2,2,-6.469164285714281,-0.06673662873399569,-0.11716548431143875,-11.741500000000002,-6.806499999999993,-19.149,68.52413514501048,211.11517017275912,0.4715447154471545,8.225088433891889,0.06756766208047793
2024,Imola,7,Permanent,Ferrari,81.54045161290323,81.17754954211698,337.0,39.5,10.0,1.0,9.0,31.0,0,2,2,,0.07691721293199615,-0.09497561862035564,,5.172499999999992,-23.880499999999998,71.81976987731707,215.18855663909562,0.41935483870967744,3.342597503373819,-0.36290207078624803
2024,Imola,7,Permanent,Haas,82.97193442622951,82.69548045147019,347.0,36.0,2.0,5.0,-3.0,30.5,0,2,2,,0.13244851004851105,-0.14413306907378354,,4.619999999999997,-23.161,68.10680344000917,211.55003086053162,0.5901639344262295,3.8649636734693877,-0.27645397475932043
2024,Imola,7,Permanent,McLaren,81.41831451612903,81.17176168701906,340.0,38.75,7.0,2.0,5.0,31.0,0,2,2,,0.10452015810276574,-0.08854382873224335,,5.171499999999995,-23.207,67.08738441951948,215.4995244738555,0.46774193548387094,3.341881932346109,-0.246552829109973
2024,Imola,7,Permanent,Mercedes,81.92865322580646,82.38887576135969,340.0,31.2,7.0,7.0,0.0,24.8,0,3,2,,-0.2274073247999552,-0.10983559985676886,,-4.353666666666665,-20.7265,70.20373573039325,214.29718890515556,0.3951612903225806,6.592455345765346,0.46022253555322834
2024,Imola,7,Permanent,RB,82.93781967213116,84.31225407218139,341.0,38.75,6.0,2.0,4.0,30.5,0,2,2,,0.2490545454545448,-0.04160936282205155,,4.340999999999994,-21.481,66.87826812546147,211.26084761073568,0.680327868852459,3.080607557932264,1.3744344000502338
2024,Imola,7,Permanent,Red Bull,81.72277419354839,85.62689662894861,343.0,29.75,5.0,8.0,-3.0,31.0,0,2,2,,-0.046454357791967556,-0.02507692880850645,,-8.376999999999995,-8.555000000000007,68.85304468036965,214.51480535186562,0.6854838709677419,4.952976987179488,3.9041224354002253
2024,Imola,7,Permanent,Sauber,83.33381967213114,83.28668591786285,346.0,37.5,3.0,4.0,-1.0,30.5,0,2,2,,0.1224738916256108,0.02320635286215785,,-10.019999999999996,-7.180999999999997,68.51883545942775,210.95225559190365,0.5327868852459017,3.408157065316548,-0.047133754268287475
2024,Imola,7,Permanent,Williams,84.50399999999999,84.90766826923075,345.0,22.0,4.0,10.0,-6.0,15.857142857142858,0,5,2,,-1.2425061958553385,0.02598186874304685,,-18.6242,1.9864999999999995,63.27773720630327,208.23329053675556,0.3963963963963964,56.0546027430327,0.4036682692307636
2024,Monte Carlo,9,Street,Alpine,81.02763157894736,80.73774,333.0,0.0,6.0,4.0,2.0,76.0,0,1,0,,-0.1183406425153788,,,-63.992999999999995,,53.07071425205036,171.6424457631005,0.3421052631578947,5.332513157894738,-0.28989157894736195
2024,Montreal,9,Street,Alpine,90.70000724637681,88.30040650406505,333.0,18.0,8.0,1.0,7.0,27.6,0,1,1,,-0.4498516239316266,-0.3063181312569528,,-16.247,-23.536,53.37156724015433,171.71538410334492,0.927536231884058,1.371981460951099,-2.399600742311762
2024,Monte Carlo,9,Street,Aston Martin,81.23398000000002,95.2323418181818,333.0,10.0,6.0,3.0,3.0,37.5,1,2,1,0.0129419813902604,-0.15888109414108764,3.708799999999995,-0.465999999999994,-41.65,26.357,51.63541229318313,171.33522727443145,0.54,7.616044189660044,13.998361818181777
2024,Montreal,9,Street,Aston Martin,90.68563768115943,88.13804587071544,333.0,13.833333333333334,8.0,5.0,3.0,23.0,0,0,2,,,-0.502021196581198,,,-16.583,51.52735817588867,171.17679603001457,0.4782608695652174,5.599442420152947,-2.54759181044399
2024,Monte Carlo,9,Street,Ferrari,79.73793506493507,77.62192857142858,337.0,0.0,3.0,4.0,-1.0,77.0,0,0,2,,,-0.16123786739576118,,,-97.4065,52.65942341662206,166.53531571218255,0.9090909090909091,0.9092272727272726,-2.1160064935064895
2024,Montreal,9,Street,Ferrari,93.33005555555556,91.50864102564103,337.0,14.571428571428571,4.0,3.0,1.0,12.857142857142858,0,1,1,,-1.21556666666667,16.874000000000024,,-12.229,33.748000000000005,53.15975734976423,168.05663761595576,0.8,14.688746031746033,-1.8214145299145343
2024,Montreal,9,Street,Haas,90.79687681159422,91.74859848484849,349.0,10.444444444444445,1.0,9.0,-8.0,15.333333333333334,0,3,0,,-0.4956443241399103,,,-3.1843333333333366,,51.57841701718302,172.0084772604895,0.7681159420289855,2.664666751012146,0.9517216732542693
2024,Monte Carlo,9,Street,McLaren,79.74106493506494,81.70156818181817,330.0,0.0,8.0,4.0,4.0,77.0,0,0,2,,,-0.15645445344129394,,,-94.6855,52.20137172901435,171.97302934167007,0.9155844155844156,1.619314458874459,1.960503246753234
2024,Montreal,9,Street,McLaren,90.54168115942029,85.20720599876313,330.0,11.0,10.0,7.0,3.0,23.0,0,2,0,,-0.6594747158879755,,,-13.951,,52.27379048621617,172.16154437869022,0.6884057971014492,2.6217576172314847,-5.334475160657163
2024,Monte Carlo,9,Street,Mercedes,79.62101948051948,79.50219958165539,337.0,0.0,3.0,4.0,-1.0,51.333333333333336,0,2,1,,-0.19927128882174805,-0.0530231990232001,,-71.733,-3.346999999999994,53.287568818201485,172.13631462537742,0.2597402597402597,6.456430165143498,-0.11881989886408917
2024,Montreal,9,Street,Mercedes,90.51596376811595,100.9367361111111,337.0,10.5,4.0,8.0,-4.0,17.25,0,2,2,,-1.172664639037434,-0.6186186274509845,,-2.315500000000007,-0.41200000000000436,53.219691866184924,172.15972821337272,0.8333333333333334,2.095263573232323,10.42077234299515
2024,Monte Carlo,9,Street,RB,81.05061589403975,105.20843309155892,343.0,0.0,1.0,4.0,-3.0,75.5,0,0,2,,,-0.12259892538471484,,,-62.36749999999999,51.54483454230829,171.338209922016,0.576158940397351,11.482913551912567,24.157817197519165
2024,Montreal,9,Street,RB,90.95079710144927,95.6072867965368,343.0,8.4,2.0,10.0,-8.0,27.6,0,2,0,,-0.3762516239316249,,,-15.6475,,51.63643737375628,171.54158799330665,0.6884057971014492,4.7704035605598225,4.656489695087529
2024,Monte Carlo,9,Street,Red Bull,79.6164025974026,75.84299999999999,311.0,16.5,9.0,1.0,8.0,38.5,0,1,1,,-0.228061176470588,-0.0190201709401716,,-63.53800000000001,-2.475999999999999,53.3220658406631,172.81325767765142,0.9090909090909091,2.525966440422323,-3.773402597402608
2024,Montreal,9,Street,Red Bull,91.03900840336134,95.73121008403362,337.0,14.333333333333334,4.0,4.0,0.0,19.833333333333332,0,2,0,,-1.182483369963366,,,-15.257499999999993,,51.652251306535526,171.49247532350395,0.8823529411764706,1.5983468518518518,4.692201680672284
2024,Monte Carlo,9,Street,Sauber,81.35236666666668,84.57572586894587,338.0,15.333333333333334,2.0,2.0,0.0,37.5,1,1,2,-1.5134571428571484,-0.8269736263736257,-0.04162049473043675,-8.122,-18.459000000000003,-6.235500000000002,51.30935045161437,170.52966477071217,0.8066666666666666,12.198914299290637,3.223359202279184
2024,Montreal,9,Street,Sauber,91.56568613138687,91.95010505050504,338.0,16.333333333333332,3.0,2.0,1.0,22.833333333333332,0,3,0,,-0.8052858497805201,,,-16.149999999999995,,51.34493255781124,170.62819853830732,0.4233576642335766,34.165401464642656,0.3844189191181755
2024,Monte Carlo,9,Street,Williams,81.07623178807948,82.42647759381899,337.0,0.0,3.0,4.0,-1.0,50.333333333333336,0,1,2,,-0.0093754385964871,-0.0957227238550916,,-2.6119999999999948,-44.342,45.3759193819775,168.3183780539021,0.7284768211920529,4.612528378522062,1.3502458057395046
2024,Montreal,9,Street,Williams,92.05598630136986,100.1526,337.0,13.0,4.0,6.0,-2.0,18.25,0,1,0,,-1.2173214285714269,,,-9.652,,45.67945237533594,169.04654741507468,0.7945205479452054,2.2653807316586922,8.09661369863015
2024,Spielberg,11,Permanent,Alpine,72.13482142857143,73.73981943877551,329.0,19.166666666666668,4.0,3.0,1.0,23.333333333333332,0,4,2,,0.06917370412169911,-0.1016395228684352,,-5.690999999999995,-13.116500000000002,69.00136171577127,214.49278765852935,0.8,2.3700689698274773,1.6049980102040848
2024,Spielberg,11,Permanent,Aston Martin,72.62644927536232,74.17990486567983,330.0,15.285714285714286,1.0,8.0,-7.0,19.714285714285715,1,4,2,-22.667000000000005,0.035937422335484775,-0.005816076284827,-22.667,-3.8215000000000043,-21.028000000000006,65.10993023520696,212.67807311157745,0.6521739130434783,2.814749639956993,1.5534555903175118
2024,Spielberg,11,Permanent,Ferrari,71.71174285714285,71.65233022774326,327.0,8.285714285714286,6.0,10.0,-4.0,20.0,0,5,2,,-0.10947738909002294,-0.2864771428571428,,-11.343399999999997,-17.788000000000004,69.56467908878582,215.5999962913067,0.45,5.642282231849262,-0.05941262939958847
2024,Spielberg,11,Permanent,Haas,72.01995,72.40393889494729,330.0,19.666666666666668,1.0,1.0,0.0,23.333333333333332,0,2,4,,0.33892878787878933,-0.04804553879203935,,4.464000000000006,-14.632249999999996,66.03017165315312,215.06771532408797,0.4142857142857143,5.180845679012345,0.3839888949472936
2024,Spielberg,11,Permanent,McLaren,71.46945112781957,71.56656217864925,323.0,19.5,8.0,2.0,6.0,22.166666666666668,0,4,2,,0.3372466800990778,-0.0727137787882603,,6.959000000000003,-13.4285,66.8637701235205,216.22993092477756,0.46616541353383456,3.837681292539988,0.09711105082968174
2024,Spielberg,11,Permanent,Mercedes,71.42497857142858,71.71848600737955,323.0,19.166666666666668,8.0,3.0,5.0,23.333333333333332,0,4,2,,-0.0250961169984939,-0.037015065136476503,,-5.955750000000001,-13.763000000000005,68.13247190778216,216.31194688497277,0.4357142857142857,6.690818401575275,0.2935074359509713
2024,Spielberg,11,Permanent,RB,72.23243165467626,74.28587939590075,330.0,19.166666666666668,1.0,3.0,-2.0,23.166666666666668,0,2,4,,0.18556754385964766,-0.07128201044125047,,3.9465000000000003,-15.584999999999997,66.77263417805645,213.94544454922124,0.7194244604316546,2.360400569679129,2.0534477412244883
2024,Spielberg,11,Permanent,Red Bull,71.85175714285714,75.76929068322981,326.0,16.428571428571427,7.0,7.0,0.0,20.0,1,4,2,-3.935750000000008,0.09309266540096164,-0.05054618535586165,-25.179,-1.2654999999999994,-12.597500000000004,67.49650518592675,214.9778860088369,0.7285714285714285,3.019609497645212,3.9175335403726734
2024,Spielberg,11,Permanent,Sauber,72.64403623188404,73.03131229778994,323.0,17.833333333333332,8.0,6.0,2.0,23.0,0,2,4,,-0.022763827873565748,-0.05605370181406717,,-5.871999999999993,-11.108749999999999,67.30568169007408,213.13696050892526,0.4927536231884058,7.895988616367812,0.38727606590589403
2024,Spielberg,11,Permanent,Williams,72.82962773722628,72.65019228524743,329.0,8.666666666666666,4.0,9.0,-5.0,22.833333333333332,0,3,3,,-0.073311581985264,-0.055966950474750636,,-12.849333333333334,-14.412,63.6517003983381,212.24047730205237,0.38686131386861317,11.919031189517485,-0.17943545197884703
2024,Silverstone,12,Permanent,Alpine,99.07528571428573,99.63482653061224,333.0,14.2,3.0,10.0,-7.0,9.8,1,2,0,0.3430371517027872,0.4499034965034978,,7.884999999999991,-12.509999999999998,,69.31851823942934,211.8583737826871,0.20408163265306123,17.65856,0.5595408163265176
2024,Silverstone,12,Permanent,Aston Martin,96.2223725490196,99.23298879551821,332.0,20.833333333333332,5.0,6.0,-1.0,17.0,0,4,0,,-0.2824808394383403,,,-7.592749999999995,,66.83234732917954,218.0936944941077,0.5,4.13233696919023,3.010616246498614
2024,Silverstone,12,Permanent,Ferrari,96.866801980198,96.98802247331876,329.0,16.75,8.0,9.0,-1.0,12.625,2,2,1,-12.506598901098902,0.25381542827657355,-1.2990818181818171,-25.195,11.565999999999995,-27.319000000000003,70.32686978443093,216.87265379972368,0.3564356435643564,17.650091955960704,0.12122049312075944
2024,Silverstone,12,Permanent,Haas,96.43280392156862,98.74149533146593,337.0,22.333333333333332,1.0,4.0,-3.0,17.0,2,2,0,-0.8319159340659312,0.25621444444444286,,-28.380500000000005,13.059000000000005,,66.91535671829118,218.0694836372043,0.5,9.10648606837607,2.308691409897307
2024,Silverstone,12,Permanent,McLaren,95.28175490196078,100.04314666666667,329.0,23.0,8.0,2.0,6.0,17.0,1,3,0,-0.7179120879120864,-0.02864362230362442,,-23.927000000000007,2.8343333333333285,,67.0786185432409,220.23649323515522,0.803921568627451,2.9084243793243787,4.761391764705891
2024,Silverstone,12,Permanent,Mercedes,95.51193975903615,107.22878151260505,320.0,27.2,10.0,1.0,9.0,16.6,1,2,0,-0.8030813186813197,0.30329282051281836,,-27.242999999999995,15.021499999999996,,69.98714894288851,219.59264139246258,0.891566265060241,1.5445509157509159,11.7168417535689
2024,Silverstone,12,Permanent,RB,96.82706930693071,97.31362343234325,333.0,22.333333333333332,3.0,4.0,-1.0,16.833333333333332,2,2,0,-0.7632065934066004,0.2871549999999985,,-27.530500000000004,13.008000000000003,,67.15595081732582,216.80277616799435,0.6039603960396039,3.5385373459873457,0.48655412541253895
2024,Silverstone,12,Permanent,Red Bull,97.07419000000002,97.89142854545454,336.0,17.625,2.0,8.0,-6.0,12.5,1,2,2,-17.89999999999999,-0.7835371794871787,-0.3016382506038857,-35.80000000000001,-9.829,-10.148000000000003,67.18501764150037,216.32819447953693,0.42,10.604405853174603,0.8172385454545292
2024,Silverstone,12,Permanent,Sauber,98.82721212121213,99.07729353979353,330.0,18.5,7.0,7.0,0.0,12.375,3,2,0,-0.7074179154179131,0.03411571428570634,,-22.906333333333336,2.714500000000001,,67.4528516590818,212.63862159307268,0.21212121212121213,26.581475364635363,0.2500814185814022
2024,Silverstone,12,Permanent,Williams,96.55004901960784,98.54370666666668,332.0,22.833333333333332,5.0,3.0,2.0,17.0,1,3,0,-0.6370307692307717,-0.07081658933659067,,-24.168000000000006,1.8156666666666677,,64.84798947859262,217.27628510569585,0.6764705882352942,3.421054112554112,1.9936576470588392
2024,Hungaroring,13,Permanent,Alpine,86.07164,86.29024178403756,324.0,25.833333333333332,6.0,2.0,4.0,16.666666666666668,1,2,3,-3.3556999999999935,-1.2731499999999951,-0.0372521658212956,-18.040000000000006,-6.339000000000006,-7.135000000000001,57.675331739671634,181.414392896064,0.58,3.3795945261437907,0.2186017840375598
2024,Hungaroring,13,Permanent,Aston Martin,85.07042028985506,84.57284213167968,325.0,25.5,3.0,5.0,-2.0,23.0,2,2,2,-0.0559549450549489,-0.12405905172413884,-0.08738354072398195,0.8984999999999985,-16.869,-16.496000000000002,55.01156509691761,183.5013208549444,0.5362318840579711,4.1175148600836815,-0.4975781581753864
2024,Hungaroring,13,Permanent,Ferrari,84.22573913043479,83.98302562194837,325.0,24.833333333333332,3.0,8.0,-5.0,23.0,0,4,2,,-0.03827880458831775,-0.15301095651080948,,-7.90175,-14.851500000000001,60.575729349374924,185.3467126771184,0.43478260869565216,4.1157790004113535,-0.2427135084864176
2024,Hungaroring,13,Permanent,Haas,85.68166176470588,85.46648650045606,324.0,25.833333333333332,6.0,2.0,4.0,22.666666666666668,1,1,4,0.2321000000000033,0.0,-0.03546135297588007,1.3859999999999957,0.0,-14.538250000000001,55.17219454953485,182.69850582578124,0.5,3.2011740740740735,-0.21517526424982236
2024,Hungaroring,13,Permanent,McLaren,83.98539130434783,85.70477632802894,318.0,25.666666666666668,10.0,4.0,6.0,23.0,0,4,2,,-0.026683781462569178,-0.0731889162561576,,-7.175499999999996,-15.853000000000002,55.69951131009237,185.9186519211936,0.6811594202898551,1.8003896032340974,1.719385023681113
2024,Hungaroring,13,Permanent,Mercedes,84.30485507246377,84.28633557431728,328.0,25.166666666666668,1.0,6.0,-5.0,23.0,0,2,4,,-0.0588129699248117,-0.08254128088092758,,-6.231499999999997,-10.96875,57.923083393832165,185.25103210736523,0.45652173913043476,4.581427185457517,-0.0185194981464889
2024,Hungaroring,13,Permanent,RB,85.1809197080292,84.89489280548997,322.0,30.6,9.0,1.0,8.0,27.4,0,2,3,,-0.0459007662835311,-0.08245335233871771,,0.7109999999999985,-14.567333333333337,58.64821396188856,183.34311082730423,0.48175182481751827,4.73396475029036,-0.2860269025392199
2024,Hungaroring,13,Permanent,Red Bull,84.34305797101449,85.11972645372644,325.0,24.833333333333332,3.0,8.0,-5.0,23.0,0,4,2,,-0.1129567302643957,-0.03304008252284135,,-11.47625,-7.281999999999996,56.85497666080437,185.11421919855596,0.6086956521739131,5.926918824436292,0.7766684827119548
2024,Hungaroring,13,Permanent,Sauber,85.87935294117646,85.9316643481966,323.0,25.166666666666668,8.0,6.0,2.0,22.666666666666668,0,2,4,,0.0317803571428522,-0.08022949148468132,,1.076500000000003,-14.89125,56.88400637252851,181.85075368643345,0.5,4.2385868040005965,0.05231140702014159
2024,Hungaroring,13,Permanent,Williams,85.75349264705882,88.11902954647508,326.0,22.428571428571427,2.0,10.0,-8.0,19.428571428571427,2,1,4,-1.0908000000000004,-0.0059285714285765,-0.07135906171137348,-8.174999999999997,0.5950000000000131,-14.940749999999994,53.51764078964242,182.02521415556512,0.7720588235294118,2.9600979399585916,2.365536899416256
