# x_m,y_m,w_tr_right_m,w_tr_left_m
-10927.094377,1656.097274,7.500000,7.500000
-10980.398750,1657.716455,7.500000,7.500000
-11033.087586,1648.381823,7.500000,7.500000
-11085.066665,1634.768254,7.500000,7.500000
-11134.000622,1612.682638,7.500000,7.500000
-11181.523817,1587.953197,7.500000,7.500000
-11225.578640,1557.190777,7.500000,7.500000
-11269.633464,1526.428357,7.500000,7.500000
-11309.687563,1490.930380,7.500000,7.500000
-11347.376835,1452.633217,7.500000,7.500000
-11381.691513,1411.289422,7.500000,7.500000
-11414.308235,1368.625428,7.500000,7.500000
-11445.747814,1325.051275,7.500000,7.500000
-11475.930083,1280.604875,7.500000,7.500000
-11505.560606,1235.785669,7.500000,7.500000
-11533.461632,1189.865230,7.500000,7.500000
-11560.666634,1143.540876,7.500000,7.500000
-11586.693643,1096.532911,7.500000,7.500000
-11612.720651,1049.524946,7.500000,7.500000
-11638.747660,1002.516981,7.500000,7.500000
-11663.634663,954.906995,7.500000,7.500000
-11687.780749,906.905739,7.500000,7.500000
-11711.926835,858.904484,7.500000,7.500000
-11735.981408,810.857840,7.500000,7.500000
-11759.584968,762.587498,7.500000,7.500000
-11783.188527,714.317156,7.500000,7.500000
-11806.792087,666.046814,7.500000,7.500000
-11830.395646,617.776472,7.500000,7.500000
-11853.999205,569.506130,7.500000,7.500000
-11877.602765,521.235788,7.500000,7.500000
-11901.206324,472.965445,7.500000,7.500000
-11924.809883,424.695103,7.500000,7.500000
-11948.413443,376.424761,7.500000,7.500000
-11973.368040,328.846325,7.500000,7.500000
-11998.741556,281.482429,7.500000,7.500000
-12024.115072,234.118533,7.500000,7.500000
-12050.477084,187.300864,7.500000,7.500000
-12077.074775,140.613427,7.500000,7.500000
-12103.672466,93.925990,7.500000,7.500000
-12130.378317,47.300781,7.500000,7.500000
-12157.371707,0.841004,7.500000,7.500000
-12184.365097,-45.618772,7.500000,7.500000
-12211.358487,-92.078549,7.500000,7.500000
-12238.325983,-138.553347,7.500000,7.500000
-12265.257800,-185.048843,7.500000,7.500000
-12292.189617,-231.544339,7.500000,7.500000
-12319.121435,-278.039835,7.500000,7.500000
-12346.077026,-324.521544,7.500000,7.500000
-12373.057893,-370.988594,7.500000,7.500000
-12400.038761,-417.455644,7.500000,7.500000
-12426.837713,-464.027741,7.500000,7.500000
-12453.595677,-510.623506,7.500000,7.500000
-12480.353641,-557.219271,7.500000,7.500000
-12507.111605,-603.815035,7.500000,7.500000
-12533.861360,-650.415512,7.500000,7.500000
-12560.602256,-697.021074,7.500000,7.500000
-12587.343152,-743.626636,7.500000,7.500000
-12614.084048,-790.232199,7.500000,7.500000
-12640.824945,-836.837761,7.500000,7.500000
-12667.831462,-883.286763,7.500000,7.500000
-12695.309565,-929.459104,7.500000,7.500000
-12722.309588,-975.915027,7.500000,7.500000
-12749.309611,-1022.370949,7.500000,7.500000
-12777.731606,-1067.967425,7.500000,7.500000
-12806.310972,-1113.468785,7.500000,7.500000
-12834.890339,-1158.970145,7.500000,7.500000
-12863.469705,-1204.471505,7.500000,7.500000
-12892.049072,-1249.972864,7.500000,7.500000
-12921.117483,-1295.160682,7.500000,7.500000
-12950.537373,-1340.123155,7.500000,7.500000
-12979.957263,-1385.085629,7.500000,7.500000
-13009.377153,-1430.048102,7.500000,7.500000
-13036.985527,-1476.144012,7.500000,7.500000
-13064.554719,-1522.264437,7.500000,7.500000
-13092.123912,-1568.384861,7.500000,7.500000
-13119.561604,-1614.581331,7.500000,7.500000
-13145.784642,-1661.480225,7.500000,7.500000
-13171.006662,-1708.827037,7.500000,7.500000
-13188.502133,-1759.631195,7.500000,7.500000
-13205.997605,-1810.435352,7.500000,7.500000
-13221.180818,-1861.654622,7.500000,7.500000
-13222.449729,-1915.371880,7.500000,7.500000
-13223.718641,-1969.089138,7.500000,7.500000
-13218.176633,-2022.410607,7.500000,7.500000
-13208.202445,-2075.164150,7.500000,7.500000
-13195.366956,-2127.302805,7.500000,7.500000
-13178.924396,-2178.457435,7.500000,7.500000
-13158.983106,-2228.249430,7.500000,7.500000
-13136.496514,-2277.050118,7.500000,7.500000
-13110.666753,-2324.004563,7.500000,7.500000
-13081.339764,-2369.027686,7.500000,7.500000
-13051.472688,-2413.620916,7.500000,7.500000
-13014.175227,-2452.299765,7.500000,7.500000
-12976.877766,-2490.978613,7.500000,7.500000
-12933.882791,-2523.068837,7.500000,7.500000
-12890.226719,-2554.394568,7.500000,7.500000
-12846.570648,-2585.720298,7.500000,7.500000
-12799.417710,-2611.382998,7.500000,7.500000
-12751.382856,-2635.388572,7.500000,7.500000
-12701.968547,-2656.492600,7.500000,7.500000
-12652.107658,-2676.433279,7.500000,7.500000
-12601.264643,-2693.815507,7.500000,7.500000
-12550.422869,-2711.201325,7.500000,7.500000
-12499.688875,-2728.899229,7.500000,7.500000
-12449.706308,-2748.407882,7.500000,7.500000
-12401.348293,-2771.831296,7.500000,7.500000
-12358.682409,-2804.430528,7.500000,7.500000
-12322.790640,-2844.352133,7.500000,7.500000
-12293.883871,-2889.584946,7.500000,7.500000
-12271.563621,-2938.446286,7.500000,7.500000
-12256.042424,-2989.887965,7.500000,7.500000
-12240.521228,-3041.329645,7.500000,7.500000
-12227.305165,-3093.395144,7.500000,7.500000
-12216.515968,-3146.026162,7.500000,7.500000
-12206.636325,-3198.839380,7.500000,7.500000
-12197.440361,-3251.777562,7.500000,7.500000
-12189.565973,-3304.929683,7.500000,7.500000
-12180.996051,-3357.970230,7.500000,7.500000
-12171.850453,-3410.918431,7.500000,7.500000
-12159.844364,-3463.199061,7.500000,7.500000
-12144.607959,-3514.725810,7.500000,7.500000
