# x_m,y_m,w_tr_right_m,w_tr_left_m
454.456476,4066.058460,7.500000,7.500000
451.722829,4134.000423,7.500000,7.500000
448.923831,4201.939751,7.500000,7.500000
446.124832,4269.879078,7.500000,7.500000
443.325833,4337.818406,7.500000,7.500000
440.848551,4405.769405,7.500000,7.500000
438.118732,4473.711548,7.500000,7.500000
435.388914,4541.653691,7.500000,7.500000
432.659096,4609.595833,7.500000,7.500000
429.863822,4677.535304,7.500000,7.500000
427.047713,4745.473925,7.500000,7.500000
424.231604,4813.412546,7.500000,7.500000
421.646780,4881.360324,7.500000,7.500000
419.082682,4949.308923,7.500000,7.500000
416.518584,5017.257522,7.500000,7.500000
414.344445,5085.219431,7.500000,7.500000
412.269169,5153.184716,7.500000,7.500000
409.853840,5221.138639,7.500000,7.500000
407.387831,5289.090868,7.500000,7.500000
404.921823,5357.043097,7.500000,7.500000
402.452003,5424.995188,7.500000,7.500000
399.968722,5492.946788,7.500000,7.500000
397.485441,5560.898388,7.500000,7.500000
395.002160,5628.849989,7.500000,7.500000
392.518879,5696.801589,7.500000,7.500000
390.219881,5764.759608,7.500000,7.500000
387.969559,5832.719321,7.500000,7.500000
385.762226,5900.680435,7.500000,7.500000
383.587437,5968.642608,7.500000,7.500000
381.055214,6036.592054,7.500000,7.500000
378.492143,6104.540436,7.500000,7.500000
376.271205,6172.501116,7.500000,7.500000
374.050268,6240.461797,7.500000,7.500000
371.617391,6308.415213,7.500000,7.500000
369.179607,6376.368460,7.500000,7.500000
366.741822,6444.321708,7.500000,7.500000
364.322478,6512.275614,7.500000,7.500000
361.911200,6580.229807,7.500000,7.500000
359.499923,6648.184001,7.500000,7.500000
357.088645,6716.138194,7.500000,7.500000
354.676716,6784.092364,7.500000,7.500000
352.260573,6852.046385,7.500000,7.500000
349.844430,6920.000406,7.500000,7.500000
347.428287,6987.954426,7.500000,7.500000
345.196300,7055.914691,7.500000,7.500000
343.003990,7123.876301,7.500000,7.500000
340.811680,7191.837911,7.500000,7.500000
338.619370,7259.799521,7.500000,7.500000
336.258735,7327.755411,7.500000,7.500000
333.831820,7395.709047,7.500000,7.500000
331.371717,7463.661487,7.500000,7.500000
328.894307,7531.613301,7.500000,7.500000
326.416897,7599.565116,7.500000,7.500000
324.073126,7667.521644,7.500000,7.500000
321.756393,7735.479127,7.500000,7.500000
319.439661,7803.436609,7.500000,7.500000
317.122929,7871.394092,7.500000,7.500000
314.564308,7939.342873,7.500000,7.500000
311.992133,8007.291166,7.500000,7.500000
309.419957,8075.239460,7.500000,7.500000
306.847782,8143.187753,7.500000,7.500000
304.332987,8211.138132,7.500000,7.500000
301.964558,8279.093833,7.500000,7.500000
299.596129,8347.049533,7.500000,7.500000
297.227700,8415.005234,7.500000,7.500000
294.859270,8482.960934,7.500000,7.500000
292.490841,8550.916634,7.500000,7.500000
290.204163,8618.875122,7.500000,7.500000
287.938855,8686.834338,7.500000,7.500000
285.673548,8754.793554,7.500000,7.500000
283.408241,8822.752770,7.500000,7.500000
281.142934,8890.711986,7.500000,7.500000
278.815276,8958.669093,7.500000,7.500000
276.483420,9026.626058,7.500000,7.500000
274.151563,9094.583024,7.500000,7.500000
271.861587,9162.541412,7.500000,7.500000
269.574523,9230.499899,7.500000,7.500000
267.287458,9298.458387,7.500000,7.500000
264.845181,9366.411448,7.500000,7.500000
262.380590,9434.363728,7.500000,7.500000
259.917870,9502.316076,7.500000,7.500000
257.508145,9570.270325,7.500000,7.500000
255.098419,9638.224573,7.500000,7.500000
252.827214,9706.183586,7.500000,7.500000
250.425619,9774.138044,7.500000,7.500000
247.945629,9842.089764,7.500000,7.500000
245.574735,9910.045325,7.500000,7.500000
242.980492,9977.992572,7.500000,7.500000
241.552057,10045.941840,7.500000,7.500000
244.684733,10113.848570,7.500000,7.500000
250.161584,10181.624604,7.500000,7.500000
259.501020,10248.956835,7.500000,7.500000
275.881000,10314.893696,7.500000,7.500000
293.646879,10380.528749,7.500000,7.500000
315.526347,10444.828542,7.500000,7.500000
342.973365,10506.946730,7.500000,7.500000
377.082020,10565.664757,7.500000,7.500000
421.910670,10616.498361,7.500000,7.500000
474.851374,10658.370076,7.500000,7.500000
536.835678,10685.278559,7.500000,7.500000
602.905271,10700.413347,7.500000,7.500000
670.622723,10705.745890,7.500000,7.500000
738.557169,10708.365102,7.500000,7.500000
806.549595,10709.000000,7.500000,7.500000
874.546555,10709.000000,7.500000,7.500000
942.543516,10709.000000,7.500000,7.500000
1010.540477,10709.000000,7.500000,7.500000
1078.536166,10709.358413,7.500000,7.500000
1146.531417,10709.840648,7.500000,7.500000
1214.527813,10710.000000,7.500000,7.500000
1282.521897,10710.575219,7.500000,7.500000
1350.516002,10711.193303,7.500000,7.500000
1418.511012,10711.708417,7.500000,7.500000
1486.506021,10712.223530,7.500000,7.500000
1554.501031,10712.738644,7.500000,7.500000
1622.496069,10713.249971,7.500000,7.500000
1690.491136,10713.757397,7.500000,7.500000
1758.486625,10714.200489,7.500000,7.500000
1826.482501,10714.584647,7.500000,7.500000
1894.478376,10714.968804,7.500000,7.500000
1962.473879,10715.413734,7.500000,7.500000
2030.469349,10715.864035,7.500000,7.500000
2098.447557,10717.317988,7.500000,7.500000
2166.418300,10719.206064,7.500000,7.500000
2234.172880,10724.263715,7.500000,7.500000
2301.770608,10731.621291,7.500000,7.500000
2368.830151,10742.167851,7.500000,7.500000
2435.098606,10757.401978,7.500000,7.500000
2501.367060,10772.636106,7.500000,7.500000
2566.263465,10792.754488,7.500000,7.500000
2630.771046,10814.257015,7.500000,7.500000
2694.044972,10839.019113,7.500000,7.500000
2756.624677,10865.615488,7.500000,7.500000
2818.946245,10892.740913,7.500000,7.500000
2878.421986,10925.698808,7.500000,7.500000
2937.897728,10958.656703,7.500000,7.500000
2996.391030,10993.261671,7.500000,7.500000
3053.651238,11029.933939,7.500000,7.500000
3110.911446,11066.606207,7.500000,7.500000
3167.057250,11104.865388,7.500000,7.500000
3220.989054,11146.277309,7.500000,7.500000
3273.688217,11189.126791,7.500000,7.500000
3322.844558,11236.108073,7.500000,7.500000
3372.000899,11283.089354,7.500000,7.500000
3416.585894,11334.412641,7.500000,7.500000
3460.977100,11385.919994,7.500000,7.500000
3505.333271,11437.455200,7.500000,7.500000
3545.501717,11492.319419,7.500000,7.500000
3585.670164,11547.183639,7.500000,7.500000
3622.552551,11604.303969,7.500000,7.500000
3658.317891,11662.100172,7.500000,7.500000
3691.125646,11721.658865,7.500000,7.500000
3722.409996,11781.967816,7.500000,7.500000
3749.623073,11844.281820,7.500000,7.500000
3776.836151,11906.595824,7.500000,7.500000
3800.925924,11970.150789,7.500000,7.500000
3820.752154,12035.115538,7.500000,7.500000
3837.649219,12100.979609,7.500000,7.500000
3854.546284,12166.843680,7.500000,7.500000
3867.390355,12233.537307,7.500000,7.500000
3871.941451,12301.248212,7.500000,7.500000
3873.387868,12369.229787,7.500000,7.500000
3869.135328,12436.917373,7.500000,7.500000
3855.412127,12503.441593,7.500000,7.500000
3833.160487,12567.565068,7.500000,7.500000
3803.563141,12628.651079,7.500000,7.500000
3764.139250,12683.871598,7.500000,7.500000
3714.194543,12729.683274,7.500000,7.500000
3653.266209,12759.648515,7.500000,7.500000
3589.418500,12782.635690,7.500000,7.500000
3525.284788,12805.109048,7.500000,7.500000
3463.326661,12832.196020,7.500000,7.500000
3408.769831,12872.780980,7.500000,7.500000
3368.733507,12926.079687,7.500000,7.500000
3335.711264,12985.519725,7.500000,7.500000
3305.236636,13045.774853,7.500000,7.500000
3298.193835,13113.359815,7.500000,7.500000
3304.780314,13180.901571,7.500000,7.500000
3323.783868,13246.105366,7.500000,7.500000
3347.730018,13309.642540,7.500000,7.500000
