# x_m,y_m,w_tr_right_m,w_tr_left_m
513.075278,5820.537655,7.500000,7.500000
488.646794,5767.754680,7.500000,7.500000
464.218310,5714.971706,7.500000,7.500000
439.789826,5662.188731,7.500000,7.500000
418.073756,5608.247944,7.500000,7.500000
396.855760,5554.094552,7.500000,7.500000
375.637764,5499.941160,7.500000,7.500000
358.345447,5444.479694,7.500000,7.500000
342.840327,5388.422719,7.500000,7.500000
327.335206,5332.365744,7.500000,7.500000
314.213249,5275.808226,7.500000,7.500000
305.855490,5218.250072,7.500000,7.500000
297.497730,5160.691918,7.500000,7.500000
289.139971,5103.133763,7.500000,7.500000
280.782212,5045.575609,7.500000,7.500000
272.424452,4988.017455,7.500000,7.500000
264.066693,4930.459301,7.500000,7.500000
261.331670,4872.364066,7.500000,7.500000
259.269726,4814.260925,7.500000,7.500000
261.295583,4756.134432,7.500000,7.500000
263.321439,4698.007939,7.500000,7.500000
265.347295,4639.881446,7.500000,7.500000
267.373152,4581.754953,7.500000,7.500000
269.399008,4523.628460,7.500000,7.500000
271.424864,4465.501968,7.500000,7.500000
275.948780,4407.537814,7.500000,7.500000
281.784369,4349.670057,7.500000,7.500000
287.810284,4291.821274,7.500000,7.500000
293.836199,4233.972492,7.500000,7.500000
299.862114,4176.123710,7.500000,7.500000
305.888028,4118.274927,7.500000,7.500000
314.295585,4060.751119,7.500000,7.500000
323.988282,4003.402668,7.500000,7.500000
333.680978,3946.054216,7.500000,7.500000
343.373674,3888.705764,7.500000,7.500000
353.066370,3831.357313,7.500000,7.500000
365.999006,3774.693562,7.500000,7.500000
380.337870,3718.326992,7.500000,7.500000
394.676735,3661.960422,7.500000,7.500000
409.015599,3605.593852,7.500000,7.500000
424.838925,3549.637155,7.500000,7.500000
441.453226,3493.898853,7.500000,7.500000
460.532073,3438.971960,7.500000,7.500000
480.279843,3384.265299,7.500000,7.500000
500.027614,3329.558637,7.500000,7.500000
519.881592,3274.893338,7.500000,7.500000
542.334303,3221.240108,7.500000,7.500000
564.787013,3167.586878,7.500000,7.500000
587.239723,3113.933649,7.500000,7.500000
610.954473,3060.837639,7.500000,7.500000
635.476664,3008.098134,7.500000,7.500000
659.998854,2955.358628,7.500000,7.500000
685.463206,2903.073588,7.500000,7.500000
711.473947,2851.052105,7.500000,7.500000
737.484688,2799.030623,7.500000,7.500000
764.215169,2747.399509,7.500000,7.500000
793.632550,2697.225702,7.500000,7.500000
823.049931,2647.051894,7.500000,7.500000
852.467312,2596.878087,7.500000,7.500000
881.884693,2546.704280,7.500000,7.500000
911.302074,2496.530472,7.500000,7.500000
940.719456,2446.356665,7.500000,7.500000
972.840724,2397.971741,7.500000,7.500000
1007.512922,2351.274504,7.500000,7.500000
1042.185120,2304.577266,7.500000,7.500000
1076.857317,2257.880029,7.500000,7.500000
1111.529515,2211.182792,7.500000,7.500000
1148.333685,2166.222782,7.500000,7.500000
1187.067047,2122.834767,7.500000,7.500000
1225.800410,2079.446751,7.500000,7.500000
1264.533772,2036.058736,7.500000,7.500000
1303.267135,1992.670720,7.500000,7.500000
1342.000497,1949.282705,7.500000,7.500000
1381.953162,1907.046838,7.500000,7.500000
1423.079755,1865.920245,7.500000,7.500000
1464.206348,1824.793652,7.500000,7.500000
1505.332940,1783.667060,7.500000,7.500000
1547.587479,1743.720758,7.500000,7.500000
1590.536124,1704.500774,7.500000,7.500000
1633.484769,1665.280790,7.500000,7.500000
1676.433414,1626.060805,7.500000,7.500000
1719.382059,1586.840821,7.500000,7.500000
1762.330704,1547.620837,7.500000,7.500000
1805.279348,1508.400852,7.500000,7.500000
1848.697316,1469.711750,7.500000,7.500000
1892.888058,1431.896786,7.500000,7.500000
1937.078801,1394.081822,7.500000,7.500000
1981.269544,1356.266858,7.500000,7.500000
2025.460287,1318.451894,7.500000,7.500000
2070.275054,1281.381206,7.500000,7.500000
2115.593417,1244.928714,7.500000,7.500000
2161.179764,1208.808384,7.500000,7.500000
2206.766111,1172.688054,7.500000,7.500000
2252.352458,1136.567724,7.500000,7.500000
2298.423351,1101.074194,7.500000,7.500000
2344.861266,1066.055439,7.500000,7.500000
2391.299182,1031.036683,7.500000,7.500000
2439.490192,998.481264,7.500000,7.500000
2487.789458,966.077959,7.500000,7.500000
2536.088724,933.674654,7.500000,7.500000
2586.673893,905.143983,7.500000,7.500000
2638.382059,878.515826,7.500000,7.500000
2690.090226,851.887668,7.500000,7.500000
2743.858546,830.702502,7.500000,7.500000
2800.239268,816.419385,7.500000,7.500000
2856.619991,802.136269,7.500000,7.500000
2914.386763,799.597194,7.500000,7.500000
2972.543515,800.362415,7.500000,7.500000
3030.700266,801.127635,7.500000,7.500000
3088.857017,801.892855,7.500000,7.500000
3146.566509,808.706057,7.500000,7.500000
3204.203181,816.503960,7.500000,7.500000
3261.839854,824.301863,7.500000,7.500000
3319.478574,832.084608,7.500000,7.500000
3377.117496,839.865862,7.500000,7.500000
3434.756418,847.647116,7.500000,7.500000
3492.506552,854.468376,7.500000,7.500000
3550.397885,860.070763,7.500000,7.500000
3608.484859,862.704546,7.500000,7.500000
3666.610734,864.748034,7.500000,7.500000
3724.736610,866.791521,7.500000,7.500000
3782.862486,868.835009,7.500000,7.500000
3840.849394,867.225553,7.500000,7.500000
3898.652017,860.771862,7.500000,7.500000
3956.454639,854.318171,7.500000,7.500000
4014.257261,847.864481,7.500000,7.500000
4069.548210,830.374752,7.500000,7.500000
4124.450680,811.178084,7.500000,7.500000
4178.341802,789.706481,7.500000,7.500000
4229.375749,761.807924,7.500000,7.500000
4278.050794,730.056277,7.500000,7.500000
4326.105651,697.291602,7.500000,7.500000
4372.737371,662.612387,7.500000,7.500000
4417.961630,626.039725,7.500000,7.500000
