# x_m,y_m,w_tr_right_m,w_tr_left_m
-4403.354660,5328.619276,7.500000,7.500000
-4356.845774,5319.380137,7.500000,7.500000
-4310.336889,5310.140998,7.500000,7.500000
-4263.828003,5300.901859,7.500000,7.500000
-4217.319118,5291.662720,7.500000,7.500000
-4170.810233,5282.423582,7.500000,7.500000
-4124.301347,5273.184443,7.500000,7.500000
-4077.792462,5263.945304,7.500000,7.500000
-4031.283576,5254.706165,7.500000,7.500000
-3984.774691,5245.467026,7.500000,7.500000
-3938.265806,5236.227887,7.500000,7.500000
-3891.756920,5226.988748,7.500000,7.500000
-3845.248035,5217.749610,7.500000,7.500000
-3798.739149,5208.510471,7.500000,7.500000
-3752.108800,5199.945734,7.500000,7.500000
-3705.298945,5192.377674,7.500000,7.500000
-3658.489090,5184.809613,7.500000,7.500000
-3611.679234,5177.241553,7.500000,7.500000
-3564.869379,5169.673492,7.500000,7.500000
-3518.059523,5162.105432,7.500000,7.500000
-3471.249668,5154.537371,7.500000,7.500000
-3424.402298,5147.216764,7.500000,7.500000
-3377.452635,5140.570921,7.500000,7.500000
-3330.502972,5133.925078,7.500000,7.500000
-3283.553308,5127.279235,7.500000,7.500000
-3236.603645,5120.633393,7.500000,7.500000
-3189.649274,5114.020951,7.500000,7.500000
-3142.691813,5107.430430,7.500000,7.500000
-3095.734352,5100.839909,7.500000,7.500000
-3048.776891,5094.249388,7.500000,7.500000
-3001.806040,5087.755016,7.500000,7.500000
-2954.834662,5081.264426,7.500000,7.500000
-2907.863284,5074.773836,7.500000,7.500000
-2860.891906,5068.283245,7.500000,7.500000
-2813.920528,5061.792655,7.500000,7.500000
-2766.935315,5055.410792,7.500000,7.500000
-2719.835277,5049.931332,7.500000,7.500000
-2672.735238,5044.451872,7.500000,7.500000
-2625.635199,5038.972412,7.500000,7.500000
-2578.535161,5033.492952,7.500000,7.500000
-2531.435122,5028.013492,7.500000,7.500000
-2484.335084,5022.534032,7.500000,7.500000
-2437.235045,5017.054572,7.500000,7.500000
