# x_m,y_m,w_tr_right_m,w_tr_left_m
-832.133965,7701.499698,7.500000,7.500000
-794.483273,7747.977587,7.500000,7.500000
-756.832580,7794.455476,7.500000,7.500000
-718.089841,7840.010782,7.500000,7.500000
-678.554646,7884.896605,7.500000,7.500000
-639.019450,7929.782428,7.500000,7.500000
-599.261156,7974.467081,7.500000,7.500000
-558.690203,8018.418947,7.500000,7.500000
-518.119250,8062.370813,7.500000,7.500000
-477.548296,8106.322679,7.500000,7.500000
-437.151831,8150.433896,7.500000,7.500000
-397.052109,8194.816112,7.500000,7.500000
-356.952388,8239.198328,7.500000,7.500000
-316.878841,8283.604176,7.500000,7.500000
-276.811769,8328.015870,7.500000,7.500000
-236.551949,8372.252627,7.500000,7.500000
-196.220896,8416.424733,7.500000,7.500000
-155.927986,8460.631428,7.500000,7.500000
-115.897967,8505.076522,7.500000,7.500000
-75.867948,8549.521616,7.500000,7.500000
-35.837930,8593.966710,7.500000,7.500000
4.900439,8637.754541,7.500000,7.500000
